week,games,mean_ae,mean_vegas_ae,mean_se,mean_vegas_se,RMSE,vegas_RMSE,straight_up_win_pct,vegas_straight_up_win_pct,ATS_win_pct,AE_ATS_win_pct
1,48,14.527219890169423,12.256944444444445,360.26062902156264,229.34837962962965,18.980532896142897,15.14425236284808,0.7291666666666666,0.8541666666666666,0.5208333333333334,0.375
2,50,15.15094094614384,11.095,391.9055022334779,208.10152777777773,19.79660330040176,14.425724514830364,0.74,0.76,0.52,0.32
3,47,15.814853011519869,13.131205673758863,377.84870644167864,278.0738770685579,19.4383308553404,16.67554727943158,0.723404255319149,0.7021276595744681,0.5531914893617021,0.4893617021276595
4,50,14.251633103369935,12.08,299.76829820819245,264.7388888888889,17.313818129118502,16.27079865553283,0.66,0.72,0.52,0.42
