week,games,mean_ae,mean_vegas_ae,mean_se,mean_vegas_se,RMSE,vegas_RMSE,straight_up_win_pct,vegas_straight_up_win_pct,ATS_win_pct,AE_ATS_win_pct
1,48,14.527219890169425,12.256944444444445,360.26062902156264,229.34837962962965,18.980532896142897,15.14425236284808,0.7291666666666666,0.8541666666666666,0.5208333333333334,0.375
