id,home,away,predicted
401762862,Bowling Green,Akron,-6.486049934359176
401762863,Ohio,Massachusetts,-23.862400750414785
401762864,Northern Illinois,Western Michigan,0.09667149831313449
401762866,Kent State,Central Michigan,12.300955396910394
401762865,Buffalo,Miami (OH),-0.475480795266607
401767520,SE Louisiana,Nicholls,-14.5
401761655,Arkansas State,Louisiana,-4.517652774063517
401767522,Northwestern State,Stephen F. Austin,31.699999999999996
401754598,NC State,Florida State,12.180840960874045
401760418,UNLV,Hawai'i,1.2429641786894383
401756958,Iowa State,Kansas,-5.3846635339478155
401752781,Texas A&M,Samford,-50.59374182740928
401754602,SMU,Louisville,1.857171957012059
401754603,Virginia Tech,Miami,18.797379826080366
401767139,Stony Brook,Bryant,-14.3
401767264,Monmouth,UAlbany,-22.799999999999997
401767678,Brown,Dartmouth,4.600000000000001
401767708,Yale,Harvard,4.700000000000001
401762512,Army,Tulsa,-7.398571747389932
401754606,Wake Forest,Delaware,-8.87467309122161
401767403,Morgan State,North Carolina Central,3.200000000000003
401767591,VMI,Western Carolina,18.400000000000002
401752912,Ohio State,Rutgers,-30.736409252560165
401767718,Merrimack,Fordham,-13.700000000000003
401767749,Central Connecticut,Mercyhurst,-6
401752909,Northwestern,Minnesota,-3.148275803693375
401767761,Long Island University,Wagner,-9.199999999999996
401752778,Oklahoma,Missouri,4.281843260275172
401767738,Lafayette,Lehigh,10
401752776,Georgia,Charlotte,-20.04173722811554
401752954,James Madison,Washington State,-11.4756095298685
401756954,Arizona,Baylor,-3.4728981297818478
401767564,East Tennessee State,The Citadel,-9.5
401761657,Georgia Southern,Old Dominion,12.368829435014154
401767696,Cornell,Columbia,-8.900000000000002
401767445,Illinois State,Southern Illinois,-1.1999999999999993
401767349,Delaware State,South Carolina State,2
401788996,Pennsylvania,Princeton,-2.6000000000000014
401767148,Towson,Campbell,-10.2
401767188,Rhode Island,Hampton,-32.900000000000006
401767195,New Hampshire,Maine,-8.899999999999999
401767234,Tennessee Tech,UT Martin,-16.1
401767338,Villanova,Sacred Heart,-12.200000000000003
401767340,William & Mary,Richmond,-8.600000000000001
401767453,Indiana State,Murray State,-12.100000000000001
401767601,Butler,Valparaiso,-16.799999999999997
401767611,Davidson,Dayton,14.5
401767625,Drake,Morehead State,-20.7
401767633,Presbyterian,Marist,-12.799999999999997
401767647,Stetson,San Diego,21.700000000000003
401767671,Colgate,Bucknell,-9.8
401767770,Stonehill,St. Francis (PA),-11.699999999999996
401767367,Alabama State,Arkansas-Pine Bluff,-26.900000000000002
401767208,Gardner-Webb,Western Illinois,-13.199999999999996
401767557,Wofford,Chattanooga,-6.699999999999999
401760419,Wyoming,Nevada,-9.676372615144324
401767215,Southeast Missouri State,Lindenwood,-0.7999999999999972
401767508,North Dakota,South Dakota State,-10.5
401767540,Northern Iowa,Youngstown State,11.399999999999999
401767756,Robert Morris,Duquesne,8
401752773,Alabama,Eastern Illinois,-48.34096618415775
401752774,Auburn,Mercer,-23.138753450052786
401767170,Charleston Southern,Tennessee State,-15.399999999999999
401767178,Elon,North Carolina A&T,-18.9
401767125,Northern Colorado,Portland State,-9.5
401767104,Montana,Montana State,2.4000000000000004
401767291,North Alabama,Southern Utah,16.5
401762867,Toledo,Ball State,-26.711397032675144
401757306,Kennesaw State,Missouri State,-2.9224679510856526
401761656,App State,Marshall,-3.894408867307375
401767475,Houston Christian,Incarnate Word,15.200000000000003
401757307,Louisiana Tech,Liberty,-1.444762860560402
401767358,Texas Southern,Alabama A&M,-5.100000000000001
401757308,Middle Tennessee,Sam Houston,-7.3314266933589245
401757175,Florida Atlantic,UConn,1.307815224298455
401767430,Prairie View A&M,Mississippi Valley State,-22.6
401767118,Weber State,Northern Arizona,11.400000000000002
401757309,UTEP,New Mexico State,1.1113038599024847
401762511,UAB,South Florida,9.573381411638756
401752782,Vanderbilt,Kentucky,-11.283320388371347
401767397,Howard,Norfolk State,-0.3999999999999986
401767515,North Dakota State,St. Thomas (MN),-26.7
401752913,Iowa,Michigan State,-9.473125088182472
401752780,Texas,Arkansas,-6.019960003112078
401752911,Oregon,USC,-8.48472971158542
401767394,Florida A&M,Bethune-Cookman,10.5
401754604,Notre Dame,Syracuse,-16.170337032069536
401757305,Florida International,Jacksonville State,1.8078128761820422
401762513,UTSA,East Carolina,13.299214709793356
401767378,Alcorn State,Jackson State,13.300000000000004
401761658,South Alabama,Southern Miss,0.7257204372479102
401754600,North Carolina,Duke,-4.246979620928387
401762515,Temple,Tulane,2.598342571960547
401752914,Maryland,Michigan,7.793484691808903
401756957,Houston,TCU,0.36262700425346095
401756959,UCF,Oklahoma State,-13.68255022942666
401767725,Holy Cross,Georgetown,-6.0000000000000036
401767489,Lamar,McNeese,-11.600000000000001
401767284,Utah Tech,Eastern Kentucky,3.6000000000000014
401767088,Idaho,Idaho State,-1
401767134,UC Davis,Sacramento State,-2.6999999999999993
401756960,Utah,Kansas State,-15.66521057934893
401761660,Troy,Georgia State,-8.046229288515377
401752779,South Carolina,Coastal Carolina,-5.263574116891748
401754605,Clemson,Furman,-40.99346386268531
401767247,Central Arkansas,Abilene Christian,9.400000000000002
401761659,Texas State,UL Monroe,-13.845397876116017
401767276,Tarleton State,Austin Peay,-13.299999999999999
401767068,Cal Poly,Eastern Washington,-4.200000000000003
401767467,UT Rio Grande Valley,East Texas A&M,-14.399999999999999
401752908,Penn State,Nebraska,-3.9778870631240046
401754601,Georgia Tech,Pittsburgh,-2.153190512261128
401760415,Air Force,New Mexico,5.384553079019395
401760416,Boise State,Colorado State,-10.218970130952304
401754599,Stanford,California,0.5658725762137827
401752775,Florida,Tennessee,4.270327669573603
401752915,Wisconsin,Illinois,1.6049681014215473
401762514,Rice,North Texas,10.72681287069815
401752777,LSU,Western Kentucky,-6.076199178678581
401756956,Colorado,Arizona State,1.0861682812241094
401756955,Cincinnati,BYU,2.706005392922961
401760417,Fresno State,Utah State,-3.803927787358699
401760420,San Diego State,San José State,-19.898150549677027
401752910,UCLA,Washington,13.52615383291063
