id,home,away,predicted
401757285,Florida International,Kennesaw State,-5.218414742436204
401757286,Louisiana Tech,Western Kentucky,-0.2313789696891182
401757287,Delaware,Middle Tennessee,-9.736261445804642
401757288,New Mexico State,Missouri State,-1.2155160433855905
401761634,Georgia State,South Alabama,5.173788354232246
401767701,Dartmouth,Columbia,-15.5
401762492,Charlotte,North Texas,10.79802734360657
401754372,Virginia Tech,California,1.2665936639524895
401760397,Nevada,Boise State,8.7719016733355
401767101,Sacramento State,Montana,4.699999999999999
401762848,Eastern Michigan,Ohio,4.611349666252613
401762846,Kent State,Bowling Green,10.201323289116178
401762494,Memphis,South Florida,-8.080095756648674
401761635,Old Dominion,App State,-5.384594309833436
401754573,North Carolina,Virginia,9.238691942449426
401754571,Georgia Tech,Syracuse,-9.219877522246385
401752884,Purdue,Rutgers,-3.79529884784479
401752883,Nebraska,Northwestern,-8.480131658445842
401767754,Wagner,Duquesne,13.099999999999998
401752942,Wake Forest,SMU,0.7607898859876538
401756932,Kansas,Kansas State,-0.5858058750657005
401752885,Indiana,UCLA,-24.26098512110708
401767607,Davidson,San Diego,19.999999999999996
401767774,Mercyhurst,Stonehill,-7.900000000000002
401767617,Dayton,Presbyterian,12.199999999999996
401767668,Bucknell,Georgetown,1.3999999999999986
401767705,Princeton,Harvard,15.3
401788997,Yale,Pennsylvania,-4.800000000000001
401779510,Long Island University,New Haven,-15.100000000000001
401752750,Oklahoma,Ole Miss,-1.0878648793270784
401767623,Marist,Drake,9
401752746,Arkansas,Auburn,-2.9633846672007103
401767271,New Hampshire,William & Mary,-0.7999999999999972
401767345,North Carolina Central,Delaware State,-1
401767554,Cornell,Brown,9.300000000000004
401767035,Rhode Island,Bryant,-15.099999999999998
401767145,North Carolina A&T,Campbell,3.299999999999997
401767176,Maine,Elon,3.1999999999999993
401767638,Valparaiso,Morehead State,3.4000000000000057
401767650,Stetson,St. Thomas (MN),22.6
401767675,Fordham,Lehigh,27.799999999999997
401767729,Holy Cross,Colgate,-0.3000000000000007
401762844,Buffalo,Akron,-11.979353351833439
401767221,Tennessee Tech,Southeast Missouri State,-20.599999999999998
401767167,Charleston Southern,Eastern Illinois,-8.500000000000004
401767569,Furman,The Citadel,0.6000000000000014
401767498,Youngstown State,Murray State,-23.599999999999998
401767302,West Georgia,Central Arkansas,-9.200000000000003
401767408,Norfolk State,South Carolina State,15.3
401767185,Hampton,Monmouth,28.9
401767441,South Dakota,Illinois State,-3.6999999999999993
401767228,Tennessee State,Western Illinois,1.7000000000000028
401767384,Bethune-Cookman,Arkansas-Pine Bluff,-17.5
401767281,Eastern Kentucky,Tarleton State,20.4
401767204,Lindenwood,Gardner-Webb,-0.1999999999999993
401767124,Northern Colorado,UC Davis,3.1999999999999993
401757172,Rice,UConn,7.483061520878779
401767065,Weber State,Eastern Washington,1
401760400,New Mexico,Utah State,-2.8857091527242886
401767764,St. Francis (PA),Robert Morris,4.200000000000003
401767435,Prairie View A&M,Lincoln (CA),-23.96215426316259
401767577,Mercer,VMI,-33.400000000000006
401767539,Southern Illinois,Northern Iowa,-17.5
401767472,Houston Christian,SE Louisiana,22.300000000000004
401767374,Alcorn State,Mississippi Valley State,-0.7000000000000028
401761637,Southern Miss,UL Monroe,-5.960948808330869
401756931,Iowa State,BYU,1.2996724369936246
401752952,Washington State,Toledo,5.5475440091454775
401752880,Washington,Illinois,-6.641941245481473
401762493,Navy,Florida Atlantic,-5.356053221543038
401752751,South Carolina,Alabama,9.980089064042735
401762495,Tulsa,Temple,2.3968806364594255
401762845,Northern Illinois,Ball State,-7.271060389292255
401767354,Howard,Morgan State,2.200000000000003
401762847,Central Michigan,Massachusetts,-15.787692171253045
401767561,East Tennessee State,Wofford,-3.5
401754574,Pittsburgh,NC State,-7.825739275610864
401762874,Miami (OH),Western Michigan,-2.3694571417649866
401767533,Samford,Chattanooga,9.200000000000003
401752882,Iowa,Minnesota,-5.269656925691735
401752752,Vanderbilt,Missouri,0.48347711698155393
401767314,Alabama A&M,Alabama State,15.7
401767325,Stony Brook,Towson,-3
401760399,Fresno State,San Diego State,4.415658557535427
401767334,Villanova,UAlbany,-23.200000000000003
401756930,Cincinnati,Baylor,-6.113285378125311
401767093,Idaho,Portland State,-17.9
401767252,Austin Peay,North Alabama,-25.8
401767450,North Dakota,Indiana State,-28
401756933,Texas Tech,Oklahoma State,-23.43640932450986
401767493,Nicholls,McNeese,-2.5999999999999943
401752749,Mississippi State,Texas,0.22966579635719775
401767486,Northwestern State,Lamar,20.4
401767456,Southern,Florida A&M,-1
401767085,Idaho State,Northern Arizona,-4.399999999999999
401767419,Grambling,Jackson State,16.4
401756935,West Virginia,TCU,3.6115811599810064
401761638,Troy,Louisiana,-5.6979009714219515
401767463,East Texas A&M,Stephen F. Austin,14.5
401752886,Oregon,Wisconsin,-23.03206044257905
401754572,Miami,Stanford,-15.884048894739298
401761636,Arkansas State,Georgia Southern,-3.344942273658787
401754570,Louisville,Boston College,-12.814618548120771
401752748,LSU,Texas A&M,-0.7319780291173767
401760398,Wyoming,Colorado State,-4.805979296520311
401752881,Michigan State,Michigan,4.289884217296519
401752747,Kentucky,Tennessee,6.967748249336519
401767075,Cal Poly,Montana State,11.5
401767295,Utah Tech,Southern Utah,6.5
401767478,UT Rio Grande Valley,Incarnate Word,-2.099999999999998
401756929,Arizona State,Houston,-3.3799055377724896
401767512,South Dakota State,North Dakota State,3.3000000000000003
401756934,Utah,Colorado,-10.515948441448671
