id,home,away,predicted
401778310,Southern Miss,Western Kentucky,5.45067317502367
401778311,Ohio,UNLV,4.142615665573164
401778312,Hawai'i,California,-3.8400548560760406
401778313,Northwestern,Central Michigan,-2.491006893337456
401778314,Minnesota,New Mexico,6.7350795595876285
401778315,UTSA,Florida International,0.41466233730938384
401778316,East Carolina,Pittsburgh,-6.426566108316376
401778317,Clemson,Penn State,0.6658216440534037
401778318,Army,UConn,19.40171416471351
401778319,BYU,Georgia Tech,-2.6624709600166447
401778320,Fresno State,Miami (OH),-0.1502507566357698
401778321,San Diego State,North Texas,2.064207653581935
401778322,Missouri,Virginia,-3.2745413221471296
401778323,Houston,LSU,2.8834652237244427
401778324,App State,Georgia Southern,-0.3833473412818323
401778325,Louisiana Tech,Coastal Carolina,-5.376307620593334
401778326,Illinois,Tennessee,11.130950826117157
401778327,TCU,USC,11.223457053289982
401778328,Vanderbilt,Iowa,-11.297903727834383
401778329,Duke,Arizona State,-0.6479011049459107
401778330,Texas,Michigan,3.788328215454955
401778331,Utah,Nebraska,-16.161622428892493
401769070,Ohio State,Miami,-8.796934335371603
401769071,Texas Tech,Oregon,-10.0002174216113
401769072,Indiana,Alabama,-21.553585452240814
401769073,Georgia,Ole Miss,3.407048008447571
401778332,Texas State,Rice,-13.444781089815528
401778333,Cincinnati,Navy,-5.346811148760382
401778334,Mississippi State,Wake Forest,-1.0895940144968357
401831583,SMU,Arizona,0.1740397421037727
401833680,Montana State,Illinois State,-11.4
