team,games_PY3,completion_pct_PY3,pass_ypa_PY3,pass_ypr_PY3,int_pct_PY3,rush_ypc_PY3,turnovers_pg_PY3,third_conv_rate_PY3,fourth_conv_rate_PY3,penalty_yds_pg_PY3,yards_per_penalty_PY3,kick_return_avg_PY3,punt_return_avg_PY3,total_yds_pg_PY3,pass_yds_pg_PY3,rush_yds_pg_PY3,first_downs_pg_PY3,off_ypp_PY3,def_interceptions_pg_PY3,off_plays_pg_PY3,off_ppg_PY3,def_ppg_PY3,def_yds_pg_PY3,def_plays_pg_PY3,def_third_conv_rate_PY3,def_fourth_conv_rate_PY3,def_ypp_PY3,fg_rate_PY3,fg_rate_allowed_PY3,fg_made_pg_PY3,fg_made_pg_allowed_PY3,xpts_pg_PY3,xpts_allowed_pg_PY3,kick_return_yds_avg_allowed_PY3,punt_return_yds_avg_allowed_PY3,st_ppg_PY3,st_ppg_allowed_PY3,oppdef_tds_pg_PY3,oppoff_tds_pg_PY3,off_ppa_PY3,off_success_rate_PY3,off_explosiveness_PY3,off_power_success_PY3,off_stuff_rate_PY3,off_line_yds_PY3,off_second_lvl_yds_PY3,off_open_field_yds_PY3,off_pts_per_opp_PY3,off_field_pos_avg_predicted_points_PY3,off_havoc_total_PY3,off_havoc_front_seven_PY3,off_havoc_db_PY3,off_standard_downs_ppa_PY3,off_standard_downs_success_rate_PY3,off_standard_downs_explosiveness_PY3,off_passing_downs_ppa_PY3,off_passing_downs_success_rate_PY3,off_passing_downs_explosiveness_PY3,off_rushing_plays_ppa_PY3,off_rushing_plays_success_rate_PY3,off_rushing_plays_explosiveness_PY3,off_passing_plays_ppa_PY3,off_passing_plays_success_rate_PY3,off_passing_plays_explosiveness_PY3,def_ppa_PY3,def_success_rate_PY3,def_explosiveness_PY3,def_power_success_PY3,def_stuff_rate_PY3,def_line_yds_PY3,def_second_lvl_yds_PY3,def_open_field_yds_PY3,def_pts_per_opp_PY3,def_field_pos_avg_predicted_points_PY3,def_havoc_total_PY3,def_havoc_front_seven_PY3,def_havoc_db_PY3,def_standard_downs_ppa_PY3,def_standard_downs_success_rate_PY3,def_standard_downs_explosiveness_PY3,def_passing_downs_ppa_PY3,def_passing_downs_success_rate_PY3,def_passing_downs_explosiveness_PY3,def_rushing_plays_ppa_PY3,def_rushing_plays_success_rate_PY3,def_rushing_plays_explosiveness_PY3,def_passing_plays_ppa_PY3,def_passing_plays_success_rate_PY3,def_passing_plays_explosiveness_PY3,recruit_pts_PY3,talent_PY3,sp_rating_PY3,sp_offense_rating_PY3,sp_defense_rating_PY3,sp_special_teams_rating_PY3,FPI_PY3,Wins_PY3,Losses_PY3,SRS_rating_PY3
Michigan,14,0.6278481012658228,8.106329113924051,12.911290322580646,0.02278481012658228,5.219130434782609,1,0.45789473684210524,0.5185185185185185,41.5,8.544117647058824,21.11111111111111,10.11111111111111,443.07142857142856,228.71428571428572,214.35714285714286,21.785714285714285,6.394845360824743,0.5714285714285714,68.21428571428571,26,12.142857142857142,349.14285714285717,68.28571428571429,0.3211009174311927,0.4375,5.112970711297071,0.92,0.7,1.6428571428571428,1,3.7857142857142856,1.5714285714285714,1.6732673267326732,114,9.142857142857142,4.571428571428571,2.5867346938775513,3.2448979591836737,0.2906061792948222,0.47404063205417607,1.2129645441521224,0.797979797979798,0.127134724857685,3.222011385199241,1.0853889943074004,1.569259962049336,4.2298850574712645,1.51,0.09706546275395034,0.045146726862302484,0.05191873589164785,0.21566745043429977,0.5186335403726708,0.9907532722957839,0.4900299040310885,0.35537190082644626,2.0759711115941815,0.2497042116315073,0.5009487666034156,0.9753468205117803,0.35064890062787774,0.43454038997214484,1.6150868456973169,0.08003330289861234,0.3648960739030023,1.224123433910314,0.6031746031746031,0.17475728155339806,2.740776699029126,0.8276699029126213,1.0097087378640777,2.9245283018867925,-1.081,0.17436489607390301,0.10277136258660508,0.07159353348729793,0.04438114234095612,0.42160278745644597,1.0117353902253958,0.15011665961126533,0.2534246575342466,1.9186897389339646,0.021941997330260442,0.3713592233009709,0.9149519175382943,0.13275052292980394,0.3590308370044053,1.5143273725907984,268.77,832.6,23.4,36.5,15.8,0,20.7,12,2,18.290987931159695
NC State,12,0.6501128668171557,7.812641083521445,12.01736111111111,0.013544018058690745,4.06989247311828,0.9166666666666666,0.4,0.4166666666666667,64.5,8.696629213483146,30.666666666666668,8.952380952380953,414.5833333333333,288.4166666666667,126.16666666666667,21.333333333333332,6.104294478527607,1.25,67.41666666666667,23.166666666666668,15.5,360.9166666666667,68.41666666666667,0.25,0.3888888888888889,5.275274056029232,0.6842105263157895,0.7333333333333333,1.0833333333333333,0.9166666666666666,3.4166666666666665,2.5833333333333335,6.662162162162162,249,7.666666666666666,6.833333333333334,3.423611111111111,3.847222222222222,0.2373664164587773,0.415327564894932,1.368222076552718,0.8,0.119533527696793,3.281924198250729,1.0932944606413995,1.206997084548105,4.197183098591549,1.459,0.1446229913473424,0.0815822002472188,0.0630407911001236,0.19152480260538723,0.47962962962962963,1.1145160748911385,0.3293904740083336,0.2862453531598513,2.221596809414394,0.11136184431796506,0.4198250728862974,0.9297247614138032,0.35132816158966157,0.4155844155844156,1.697095062906904,0.07598653914907344,0.3358208955223881,1.3695305551479453,0.5,0.21910112359550563,2.829494382022472,0.9662921348314607,1.3314606741573034,3.6,-1.048,0.1896766169154229,0.11256218905472637,0.07711442786069651,-0.029419472053232948,0.3783231083844581,1.0354641829595228,0.23961682320598718,0.2698412698412698,2.0966161887345116,0.0497343249739976,0.3455056179775281,1.0158339745388418,0.14259892430735735,0.3356164383561644,1.66548075524944,202.42,700.36,16.1,33.1,17.7,0,12.1,9,3,13.525819750816316
South Alabama,12,0.6707616707616708,7.547911547911548,11.252747252747254,0.02702702702702703,3.0455580865603644,1.6666666666666667,0.3068181818181818,0.6086956521739131,43.833333333333336,9.068965517241379,12.44,4.583333333333333,367.4166666666667,256,111.41666666666667,19,5.211583924349882,1.25,57.666666666666664,15.666666666666666,16.333333333333332,352,58,0.36,0.25,6.068965517241379,0.7333333333333333,0.9166666666666666,0.9166666666666666,0.9166666666666666,2.1666666666666665,2.3333333333333335,10.945454545454545,133,4.916666666666666,6.583333333333334,3.2583333333333333,3.266666666666667,0.16937934194814164,0.4051355206847361,1.298985141413212,0.6756756756756757,0.21671826625386997,2.736532507739938,0.9009287925696594,0.7832817337461301,3.3620689655172415,1.312,0.21398002853067047,0.15691868758915833,0.05706134094151213,0.06531470733657527,0.46405228758169936,1.0113590839873157,0.3667581323890878,0.29338842975206614,2.161863313690901,0.052627046563674666,0.38080495356037153,0.8985353092207674,0.2749657773980077,0.42819148936170215,1.604918864144086,0.1543867427331619,0.3937984496124031,1.3516946935202496,0.6590909090909091,0.215625,2.6396875,0.95625,1.0625,3.0166666666666666,-1.386,0.19689922480620156,0.13178294573643412,0.06511627906976744,0.10138893228224256,0.4459770114942529,1.1120542334302284,0.26416792152435203,0.2857142857142857,2.1265321811446523,0.05891297645771654,0.3875,1.0334055319296567,0.263516779458447,0.40372670807453415,1.6552935861143538,107.68,415.07,-7.2,21.4,28,0,-11.9,5,7,-8.579349331573965
Northwestern,12,0.5698630136986301,5.83013698630137,10.23076923076923,0.038356164383561646,3.849557522123894,1.8333333333333333,0.3595505617977528,0.5,41.916666666666664,8.982142857142858,12.478260869565217,14.722222222222221,322.3333333333333,177.33333333333334,145,17.333333333333332,4.734394124847001,0.5,71.08333333333333,15.666666666666666,21.666666666666668,438.3333333333333,68.75,0.39880952380952384,0.5833333333333334,6.375757575757576,0.46153846153846156,0.7727272727272727,0.5,1.4166666666666667,2.25,2.9166666666666665,9.909090909090908,194,3.75,7.166666666666666,2.6527777777777777,2.909722222222222,0.10583797701426935,0.3765586034912718,1.2062377080143551,0.7534246575342466,0.14047619047619048,2.861666666666667,0.9714285714285714,1.2,2.9655172413793105,1.156,0.1970074812967581,0.12344139650872818,0.07356608478802992,0.07043306458550384,0.43575418994413406,0.9784942728944226,0.17758302597369224,0.25660377358490566,1.9899430582800055,0.11086026002930936,0.4166666666666667,0.9641543030858436,0.12255574307628161,0.3377659574468085,1.5398172029945878,0.2806728037431925,0.463680387409201,1.1893432367142862,0.7419354838709677,0.11868131868131868,3.4949450549450547,1.2175824175824177,1.6527472527472526,4.283783783783784,-1.517,0.1198547215496368,0.07506053268765134,0.044794188861985475,0.23885774236567506,0.5135593220338983,1.0007254531831216,0.385210457186986,0.3389830508474576,1.903733091838573,0.3187821960318971,0.4747252747252747,1.1118857678204057,0.24362877545994271,0.45257452574525747,1.289527747379425,184.3,648.79,-11.1,19.4,27.3,0,-7.5,3,9,-7.1568216252589005
Purdue,13,0.7065972222222222,8.020833333333334,11.35135135135135,0.020833333333333332,2.7933673469387754,1.4615384615384615,0.43617021276595747,0.5333333333333333,42.84615384615385,9.60344827586207,10.136363636363637,5.857142857142857,439.61538461538464,355.38461538461536,84.23076923076923,23.923076923076923,5.903925619834711,1,72.38461538461539,19.53846153846154,16.76923076923077,387,66.23076923076923,0.35555555555555557,0.22727272727272727,5.843205574912892,0.8275862068965517,0.6190476190476191,1.8461538461538463,1,2.923076923076923,2.6153846153846154,7.8375,174,8.461538461538462,5.615384615384615,2.8875739644970415,3.3727810650887573,0.2389962033069313,0.46420323325635104,1.1282858109322969,0.7111111111111111,0.18037974683544303,2.84746835443038,0.7278481012658228,0.5031645569620253,3.9863013698630136,1.299,0.1489607390300231,0.09468822170900693,0.054272517321016164,0.141351274284809,0.5041050903119869,0.8621019649915261,0.4703804903671354,0.36964980544747084,1.988479923604051,-0.013953646230861294,0.43037974683544306,0.62473068583809,0.39028927019441134,0.48451730418943534,1.3857425666195606,0.13627751684082892,0.3868808567603748,1.3079889976674772,0.6730769230769231,0.17721518987341772,2.871392405063291,0.8886075949367088,1.3873417721518988,3.403225806451613,-1.345,0.19009370816599733,0.11646586345381527,0.07362784471218206,0.12981102184384577,0.44246031746031744,1.149132879743893,0.14968950646420134,0.2716049382716049,1.8447301233789815,0.10310767021408546,0.4050632911392405,0.9886376257382127,0.18349702636367915,0.36857142857142855,1.7040837225409837,159.72,644.23,10.3,32.6,21.1,0,9.4,9,4,7.8906900564198015
San José State,12,0.5149253731343284,6.557213930348259,12.734299516908212,0.024875621890547265,4.107954545454546,2,0.3496932515337423,0.3333333333333333,65.16666666666667,8.988505747126437,16.02777777777778,7.666666666666667,340.1666666666667,219.66666666666666,120.5,16.833333333333332,5.413793103448276,0.5,51.583333333333336,10,25,386.9166666666667,68.08333333333333,0.34972677595628415,0.47619047619047616,5.682986536107711,0.8235294117647058,0.7307692307692307,1.1666666666666667,1.5833333333333333,1.25,3.25,7.595744680851064,125,4.75,8,3.8000000000000003,4.466666666666667,0.09419605996988073,0.3954983922829582,1.2235354574986208,0.5555555555555556,0.23655913978494625,2.8978494623655915,1.211469534050179,1.5232974910394266,3.0961538461538463,1.298,0.22990353697749197,0.14308681672025725,0.08681672025723473,0.01631132050344617,0.4441747572815534,0.945236158513731,0.24699850120879044,0.3,2.0319286593118724,0.062476607050443916,0.43727598566308246,0.9228541425079745,0.12442013137156992,0.36257309941520466,1.5193670738603857,0.15052813487166672,0.4223776223776224,1.1199172958429378,0.7391304347826086,0.14285714285714285,3.048739495798319,0.8375350140056023,0.5630252100840336,3.7586206896551726,-1.351,0.2111888111888112,0.1258741258741259,0.08531468531468532,0.11697058470900101,0.491869918699187,0.9087401829710601,0.2245654204323462,0.26905829596412556,1.9716649844261775,0.058852216393650576,0.4173669467787115,0.7313779803965054,0.25366955985517015,0.4297752808988764,1.4982987206894633,112.81,410.81,-1.9,22.6,25.2,0,-11.6,5,7,-9.94260686835838
Penn State,13,0.5987654320987654,7.183127572016461,11.996563573883162,0.0205761316872428,3.208237986270023,1.1538461538461537,0.38974358974358975,0.46153846153846156,46.07692307692308,8.557142857142857,18.526315789473685,7.529411764705882,376.38461538461536,268.53846153846155,107.84615384615384,20.307692307692307,5.301191765980499,1.0769230769230769,76.76923076923077,16.76923076923077,10.153846153846153,402.61538461538464,80.15384615384616,0.35874439461883406,0.5416666666666666,5.023032629558541,0.6363636363636364,0.9375,1.0769230769230769,1.1538461538461537,2.3846153846153846,1.5384615384615385,1.3134328358208955,134,5.615384615384615,5,2.585798816568047,3.0355029585798814,0.15122053956249415,0.40288568257491675,1.2732100684661314,0.6101694915254238,0.228643216080402,2.635427135678392,0.9120603015075377,0.6381909547738693,3.6885245901639343,1.246,0.14983351831298558,0.11098779134295228,0.038845726970033294,0.040832545036338645,0.4491525423728814,0.9743913304435601,0.36063827837417184,0.31511254019292606,2.0812403294455333,-0.002011122216801848,0.3869346733668342,0.8763251222335482,0.27246547273975025,0.415506958250497,1.5656516077954032,0.05246890549804985,0.3890063424947146,1.0996972600568118,0.7808219178082192,0.2080808080808081,2.872929292929293,1.0525252525252524,0.8929292929292929,2.370967741935484,-1.121,0.15961945031712474,0.09725158562367865,0.06236786469344609,-0.009727446031013198,0.45714285714285713,0.9108733980779086,0.1764679607616882,0.25316455696202533,1.7794631631808628,0.04652703538833682,0.40606060606060607,0.8496008151848675,0.05899047025261292,0.37028824833702884,1.400711544004481,216.43,820.72,14.3,28,14.6,0,11.8,7,6,13.991440545540923
Florida International,12,0.5329815303430079,8.395778364116095,15.752475247524753,0.0316622691292876,3.30188679245283,1.8333333333333333,0.3271604938271605,0.42857142857142855,52.166666666666664,8.816901408450704,17.9375,6.125,367.25,265.1666666666667,102.08333333333333,16.166666666666668,5.876,0.25,47.916666666666664,11.666666666666666,25.166666666666668,400.3333333333333,55,0.3875968992248062,0.625,7.278787878787878,0.5,0.7692307692307693,0.4166666666666667,0.8333333333333334,1.5,3.1666666666666665,9.16326530612245,519,2.75,6.166666666666666,3.4250000000000003,2.9250000000000003,0.11765315548284523,0.36363636363636365,1.415656664059429,0.68,0.16279069767441862,2.8767441860465115,0.8914728682170543,0.5116279069767442,2.3555555555555556,1.211,0.2641509433962264,0.1457975986277873,0.1183533447684391,0.041918471577899075,0.4068241469816273,1.140198193921608,0.26049926720455063,0.28217821782178215,2.164710398644732,-0.0016961483261667964,0.39147286821705424,0.7228544284700742,0.24207982007157644,0.34579439252336447,2.046044283829923,0.38370416743967195,0.5082706766917293,1.2238434671255178,0.8,0.13136729222520108,3.6463806970509385,1.2841823056300268,1.581769436997319,4.731343283582089,-1.254,0.14586466165413534,0.09924812030075188,0.04661654135338346,0.36730091233537926,0.5782881002087683,1.0406281043921286,0.4259469588104043,0.3279569892473118,2.055821425767301,0.32107728336051616,0.5120643431635389,0.9877114348611419,0.47182926368151185,0.5051546391752577,1.5306544750336524,152.13,520.69,-21.6,19.9,40.2,0,-24.6,1,11,-27.502344906175885
Clemson,13,0.5507246376811594,6.002415458937198,10.899122807017545,0.026570048309178744,4.475409836065574,1.4615384615384615,0.3709677419354839,0.5625,50.53846153846154,8.316455696202532,24.857142857142858,4.6,359.15384615384613,191.15384615384616,168,19.846153846153847,5.176274944567628,0.9230769230769231,68.15384615384616,17.53846153846154,9.384615384615385,341.2307692307692,73.3076923076923,0.3022222222222222,0.4,4.654774396642183,0.8076923076923077,0.65,1.6153846153846154,1,2.6153846153846154,1,5.904109589041096,185,7.461538461538462,4.461538461538462,2.8816568047337277,3.502958579881657,0.12158387283976935,0.39878048780487807,1.2518128901154446,0.7692307692307693,0.1179245283018868,3.327830188679245,1.070754716981132,1.1108490566037736,3.861111111111111,1.491,0.1524390243902439,0.09878048780487805,0.05365853658536585,0.026596422007179793,0.44646098003629764,0.9507207465746442,0.31614924610652345,0.30111524163568776,2.166240881609727,0.16864928089282974,0.4339622641509434,1.0116893274133336,0.08554573338725827,0.3647959183673469,1.5607830686971818,0.04498696672708723,0.34541062801932365,1.2463764636038428,0.7560975609756098,0.19736842105263158,2.545,0.8105263157894737,0.8131578947368421,2.235294117647059,-1.132,0.20048309178743962,0.12681159420289856,0.07367149758454106,-0.05967508395522729,0.39571150097465885,0.9270059356054455,0.21543659212399943,0.2634920634920635,2.0274875140095614,-0.04992981566451666,0.3368421052631579,0.8722693345214017,0.13003080972843103,0.35585585585585583,1.5494505934934153,291.2,935.08,18.7,28.3,11.6,0,15.8,10,3,11.088186506975456
Tulane,12,0.5664893617021277,7.077127659574468,12.492957746478874,0.034574468085106384,4.427293064876958,2.0833333333333335,0.3609467455621302,0.5,51.166666666666664,8.527777777777779,20.38235294117647,8,386.6666666666667,221.75,164.91666666666666,19.5,5.637910085054678,0.8333333333333334,63.416666666666664,21.666666666666668,25.5,424.25,70.33333333333333,0.3409090909090909,0.6785714285714286,6.031990521327014,0.5,0.6666666666666666,0.5,1.1666666666666667,2.3333333333333335,3.8333333333333335,8.258620689655173,75,3.8333333333333335,7.333333333333334,3.138888888888889,4.020833333333333,0.19122979365418213,0.38976377952755903,1.459521709289273,0.6923076923076923,0.18933333333333333,3.0530666666666666,1.2106666666666668,1.6053333333333333,4.098360655737705,1.323,0.20879265091863516,0.1300524934383202,0.07874015748031496,0.13099320024962754,0.4451345755693582,1.2453777571740003,0.29551034782765834,0.2939068100358423,2.0209967056890727,0.22425778804196725,0.39466666666666667,1.2660592430283133,0.15922592312338257,0.3850129198966408,1.6516857697364007,0.21352533458216844,0.41818181818181815,1.3547700432472034,0.7272727272727273,0.2161520190023753,2.7646080760095013,1.0855106888361046,1.2874109263657958,3.7976190476190474,-1.557,0.1709090909090909,0.12121212121212122,0.0496969696969697,0.09525599657978731,0.45601436265709155,1.0447536263940862,0.4593313840871173,0.33955223880597013,2.2200905913866738,0.1308558850593968,0.4014251781472684,1.0632150522389447,0.3046181548398021,0.43672456575682383,1.6347290971130881,156.56,463.02,-3.9,27.9,30.4,0,-5.5,2,10,-6.643866027375802
