team,games_PY2,completion_pct_PY2,pass_ypa_PY2,pass_ypr_PY2,int_pct_PY2,rush_ypc_PY2,turnovers_pg_PY2,third_conv_rate_PY2,fourth_conv_rate_PY2,penalty_yds_pg_PY2,yards_per_penalty_PY2,kick_return_avg_PY2,punt_return_avg_PY2,total_yds_pg_PY2,pass_yds_pg_PY2,rush_yds_pg_PY2,first_downs_pg_PY2,off_ypp_PY2,def_interceptions_pg_PY2,off_plays_pg_PY2,off_ppg_PY2,def_ppg_PY2,def_yds_pg_PY2,def_plays_pg_PY2,def_third_conv_rate_PY2,def_fourth_conv_rate_PY2,def_ypp_PY2,fg_rate_PY2,fg_rate_allowed_PY2,fg_made_pg_PY2,fg_made_pg_allowed_PY2,xpts_pg_PY2,xpts_allowed_pg_PY2,kick_return_yds_avg_allowed_PY2,punt_return_yds_avg_allowed_PY2,st_ppg_PY2,st_ppg_allowed_PY2,oppdef_tds_pg_PY2,oppoff_tds_pg_PY2,off_ppa_PY2,off_success_rate_PY2,off_explosiveness_PY2,off_power_success_PY2,off_stuff_rate_PY2,off_line_yds_PY2,off_second_lvl_yds_PY2,off_open_field_yds_PY2,off_pts_per_opp_PY2,off_field_pos_avg_predicted_points_PY2,off_havoc_total_PY2,off_havoc_front_seven_PY2,off_havoc_db_PY2,off_standard_downs_ppa_PY2,off_standard_downs_success_rate_PY2,off_standard_downs_explosiveness_PY2,off_passing_downs_ppa_PY2,off_passing_downs_success_rate_PY2,off_passing_downs_explosiveness_PY2,off_rushing_plays_ppa_PY2,off_rushing_plays_success_rate_PY2,off_rushing_plays_explosiveness_PY2,off_passing_plays_ppa_PY2,off_passing_plays_success_rate_PY2,off_passing_plays_explosiveness_PY2,def_ppa_PY2,def_success_rate_PY2,def_explosiveness_PY2,def_power_success_PY2,def_stuff_rate_PY2,def_line_yds_PY2,def_second_lvl_yds_PY2,def_open_field_yds_PY2,def_pts_per_opp_PY2,def_field_pos_avg_predicted_points_PY2,def_havoc_total_PY2,def_havoc_front_seven_PY2,def_havoc_db_PY2,def_standard_downs_ppa_PY2,def_standard_downs_success_rate_PY2,def_standard_downs_explosiveness_PY2,def_passing_downs_ppa_PY2,def_passing_downs_success_rate_PY2,def_passing_downs_explosiveness_PY2,def_rushing_plays_ppa_PY2,def_rushing_plays_success_rate_PY2,def_rushing_plays_explosiveness_PY2,def_passing_plays_ppa_PY2,def_passing_plays_success_rate_PY2,def_passing_plays_explosiveness_PY2,recruit_pts_PY2,talent_PY2,sp_rating_PY2,sp_offense_rating_PY2,sp_defense_rating_PY2,sp_special_teams_rating_PY2,FPI_PY2,Wins_PY2,Losses_PY2,SRS_rating_PY2
Maryland,13,0.6591928251121076,7.585201793721973,11.506802721088436,0.0179372197309417,3.9168443496801704,1.1538461538461535,0.4170854271356784,0.6071428571428571,71.07692307692308,9.148514851485148,18.64864864864865,6.782608695652174,401.53846153846155,260.2307692307692,141.30769230769232,20.23076923076923,5.704918032786885,0.6923076923076923,64.92307692307692,16.923076923076923,13.384615384615383,330.7692307692308,64,0.3672316384180791,0.2,5.168269230769231,0.8260869565217391,0.8148148148148148,1.4615384615384617,1.6923076923076923,2.3076923076923075,2,4.955223880597015,124,6.692307692307692,7.076923076923077,2.769230769230769,3.25,0.2061030883053676,0.4153645833333333,1.275042827845306,0.6944444444444444,0.17079889807162535,2.9933884297520663,0.9641873278236914,1.3553719008264462,4.344262295081967,1.32,0.17578125,0.12239583333333331,0.05338541666666666,0.20924951953541757,0.4971537001897533,1.0808444451654982,0.19922271793924165,0.23651452282157676,2.1676739903384568,0.16810599042559074,0.42699724517906334,1.030586342839981,0.24447463342864617,0.40694789081885857,1.5060840179418018,0.10691203779305712,0.41115434500648507,1.1418698135189769,0.7719298245614035,0.165374677002584,3.026356589147287,0.9767441860465116,1.0801033591731266,3.5238095238095237,-1.348,0.1543450064850843,0.09857328145265888,0.05577172503242542,0.06251599404374786,0.46946564885496184,0.9334561170216072,0.20109635732600473,0.2874493927125506,1.8639792408197224,0.1173465663356465,0.4186046511627907,0.9468729161983834,0.14594629757215566,0.4122340425531915,1.345673022331468,213.62,680.22,11.2,33.8,24.2,1.7,7.8,8,5,6.2
Oklahoma,13,0.6167076167076168,8.132678132678132,13.187250996015935,0.01965601965601965,4.929310344827586,1.1538461538461535,0.41025641025641024,0.4074074074074074,50.15384615384615,8.81081081081081,19.24,13,474.53846153846155,254.6153846153846,219.92307692307693,23.76923076923077,6.250253292806485,1.3076923076923077,71.23076923076923,25.384615384615383,22.923076923076923,454.84615384615387,75.3076923076923,0.4083769633507853,0.43478260869565216,6.039836567926455,0.7058823529411765,0.8421052631578947,0.9230769230769232,1.2307692307692308,3.3846153846153846,2.6923076923076925,5.7023809523809526,98,6.153846153846153,6.384615384615385,3.106508875739645,3.6153846153846154,0.23333309276613376,0.4519906323185012,1.2577641290753097,0.7397260273972602,0.16630669546436286,3.2539956803455725,1.226781857451404,1.408207343412527,3.9125,1.241,0.14285714285714285,0.08899297423887588,0.05386416861826697,0.22816686841483225,0.5232558139534884,1.1109414573689234,0.2456746287164652,0.28174603174603174,1.9091604894627985,0.21379689790454096,0.47300215982721383,1.031288350043206,0.27785394904817906,0.4315245478036176,1.5547593123569308,0.1963149789426263,0.43105320304017375,1.2676665971714154,0.7213114754098361,0.17173913043478262,3.2169565217391303,1.1869565217391305,1.2456521739130435,4.037974683544304,-1.203,0.18783930510314875,0.12052117263843648,0.06731813246471227,0.13874218497511384,0.48878205128205127,1.0223625313861349,0.3172760006117434,0.30976430976430974,2.0809029022204437,0.1871364772491761,0.45,1.0279719066253117,0.2520325200079283,0.4222222222222222,1.5288076547663814,266.73,870.34,15.4,40.8,26.5,1,10,6,7,10.2
Michigan,14,0.6432432432432432,8.31891891891892,12.932773109243698,0.01621621621621621,5.573333333333333,0.7142857142857143,0.4516129032258064,0.8571428571428571,32,7.724137931034483,20.05,8.515151515151516,458.7142857142857,219.8571428571429,238.8571428571429,23.285714285714285,6.6206185567010305,1,68.85714285714286,28.428571428571427,9.142857142857142,291.7142857142857,61.785714285714285,0.3333333333333333,0.2413793103448276,4.721387283236994,0.8529411764705882,1,2.0714285714285716,1.2142857142857142,4.285714285714286,1.3571428571428572,4.532110091743119,48,10.92857142857143,5.428571428571428,2.566326530612245,2.653061224489796,0.31843076989500874,0.509518477043673,1.1962358821526138,0.788235294117647,0.15145985401459855,3.25492700729927,1.1824817518248174,1.768248175182482,4.602150537634409,1.601,0.11646136618141098,0.07502799552071669,0.04143337066069429,0.30636940338122365,0.5658682634730539,1.045947202025557,0.35423962692260164,0.3422222222222222,1.9340166755036197,0.3050596573183382,0.5273722627737226,1.031282424047232,0.3610270627756039,0.48255813953488375,1.483413890540899,0.00398320583826623,0.3506815365551425,1.175376723571315,0.6511627906976745,0.18075801749271136,2.5481049562682214,0.7667638483965015,0.8979591836734694,3.1739130434782608,-0.997,0.16852540272614622,0.0966542750929368,0.07187112763320942,-0.04959546421939752,0.428842504743833,0.9158544442481916,0.10482591698251192,0.20357142857142857,2.2043597959752783,-0.02633014315761518,0.3498542274052478,0.8605865770339434,0.04113927345849817,0.35205183585313177,1.4071240707153925,262.13,847.24,32,38,7.6,1.6,23.6,13,1,21.1
Rutgers,12,0.5060240963855421,5.578313253012048,11.023809523809524,0.04216867469879518,3.525462962962963,1.6666666666666667,0.28488372093023256,0.5294117647058824,64.16666666666667,8.191489361702128,20.03703703703704,6.75,281.25,154.33333333333334,126.91666666666669,14.833333333333334,4.417539267015707,0.75,55.583333333333336,10,17,326.25,61.416666666666664,0.33974358974358976,0.4583333333333333,5.312075983717775,0.7333333333333333,0.6666666666666666,0.9166666666666666,0.8333333333333334,0.8333333333333334,2.75,13.42,75,3.5833333333333335,6.25,2.742424242424242,3.0757575757575757,0.04741353225379945,0.37905604719764013,1.0876308269141584,0.75,0.15027322404371585,3.0259562841530054,0.912568306010929,0.8989071038251366,3.32,1.287,0.1946902654867257,0.1283185840707965,0.06637168141592921,0.01584946681378549,0.4663677130044843,0.8252919062150761,0.10809272702210214,0.21120689655172417,2.20123277600414,0.01936212964171318,0.42896174863387976,0.7075778498908024,0.0937932271081345,0.3246753246753247,1.684314000840827,0.13147976306466955,0.4104979811574697,1.1854696352881753,0.6857142857142857,0.2047244094488189,2.783727034120735,0.9868766404199476,0.9291338582677166,3.859375,-1.444,0.1951547779273217,0.10767160161507404,0.08748317631224764,0.14934888265200286,0.4908722109533469,1.032727194679317,0.09624185923844834,0.252,1.7721945658809328,0.1400017006342174,0.4409448818897638,0.94079050693649,0.15672921131999276,0.38375350140056025,1.485514113850826,210.07,631.47,-9.1,16.4,25.2,-0.3,-7.8,4,8,-7.3
Akron,12,0.6477024070021882,6.835886214442013,10.554054054054054,0.02188183807439825,2.9482758620689653,1.8333333333333333,0.33548387096774196,0.5,54.333333333333336,9.055555555555555,20.61904761904762,5.176470588235294,345.8333333333333,260.3333333333333,85.5,21.166666666666668,5.15527950310559,0.6666666666666666,50.833333333333336,10,18.5,303.25,46.833333333333336,0.30275229357798167,0.6111111111111112,6.47508896797153,0.7647058823529411,0.8571428571428571,1.0833333333333333,1,0.9166666666666666,2.25,12.24390243902439,233,4.166666666666667,5.25,2.9166666666666665,3.2592592592592595,0.11397365402978132,0.4260162601626016,1.1852259400983118,0.7352941176470589,0.15418502202643172,3.1444933920704847,1.0352422907488987,0.5903083700440529,3.163265306122449,1.215,0.3008130081300813,0.2,0.1008130081300813,0.04390484823924136,0.4821002386634845,0.8951633841987717,0.2637636011024152,0.30612244897959184,2.16176987829343,0.00900440592778256,0.44933920704845814,0.7542214331777836,0.2318012531875028,0.418848167539267,1.4599913132601483,0.26924766093914554,0.458041958041958,1.3034941799022344,0.7076923076923077,0.17295597484276728,3.0430817610062895,1.0534591194968552,1.0849056603773586,4.338983050847458,-1.543,0.1993006993006993,0.11713286713286714,0.08216783216783216,0.211339456816727,0.5210918114143921,1.0872810118878065,0.4073364553849127,0.3076923076923077,2.1766627430374244,0.15695944738947207,0.44654088050314467,1.005307111068857,0.4496893882414644,0.48,1.656348878021731,81.7,456.15,-23.4,16.7,38.5,-1.6,-17.3,2,10,-13.8
Indiana,12,0.5394190871369294,5.412863070539419,10.034615384615384,0.02697095435684647,3.3585858585858586,1.5,0.3385416666666667,0.391304347826087,45.583333333333336,9.116666666666667,23.258064516129032,3.2142857142857144,328.25,217.41666666666663,110.83333333333331,19.166666666666668,4.4863325740318905,0.5833333333333334,72.16666666666667,15.333333333333334,24.5,465.3333333333333,75.5,0.3756906077348066,0.4,6.163355408388521,0.8235294117647058,0.7647058823529411,1.1666666666666667,1.0833333333333333,1.9166666666666667,3.9166666666666665,7.8,467,6.916666666666667,7.166666666666666,2.5902777777777777,3.652777777777778,0.07750441270664225,0.3688430698739978,1.2075295238477384,0.8518518518518519,0.16806722689075632,2.907002801120448,0.9131652661064426,1.4145658263305323,3.389830508474576,1.225,0.20389461626575028,0.12371134020618556,0.08018327605956473,0.06425293936880688,0.4479717813051146,0.9887453440067852,0.10205861330321958,0.2222222222222222,2.024752783841887,0.1338184986594196,0.39775910364145656,1.0502434264105924,0.06236335110752871,0.35294117647058826,1.331610778492598,0.1974287510699034,0.43688254665203075,1.211704139001465,0.6172839506172839,0.16056910569105692,2.908536585365854,0.9065040650406504,1.272357723577236,3.938271604938272,-1.397,0.13830954994511527,0.0867178924259056,0.05159165751920966,0.14744850039678065,0.47685185185185186,0.9907410185559204,0.3205740074812477,0.33840304182509506,1.9788682313348729,0.03102493672106796,0.3861788617886179,0.8711989340794417,0.42745294457509286,0.5024154589371981,1.5227425473436975,219.8,680.74,-7.1,29.9,36.6,-0.4,-4.2,4,8,-3.5
Stanford,12,0.6138392857142857,6.810267857142857,11.094545454545454,0.01785714285714285,3.425531914893617,1.75,0.3780487804878049,0.5238095238095238,41.25,9,19.304347826086957,3.764705882352941,361.5833333333333,254.25,107.33333333333331,20.75,5.265776699029126,0.5,67.33333333333333,14.833333333333334,23.5,436.25,65.5,0.33116883116883117,0.6363636363636364,6.6603053435114505,1,0.6842105263157895,1.5,1.0833333333333333,2,3.3333333333333335,5.0701754385964914,158,6.5,6.583333333333334,3.298611111111111,4.159722222222222,0.12676874161610802,0.41748768472906406,1.1941989106016946,0.8571428571428571,0.18618618618618615,2.879279279279279,0.996996996996997,1.102102102102102,4.160714285714286,1.03,0.17733990147783252,0.11330049261083744,0.06403940886699508,0.0692899790383239,0.4766187050359712,0.9934574340808268,0.2516054290897329,0.2890625,1.9130704143588564,0.04124976342140275,0.44144144144144143,0.8693720661622806,0.20498502325484635,0.40421052631578946,1.4428944633756209,0.271658229648524,0.46776232616940583,1.2735428547220395,0.8214285714285714,0.14558472553699284,3.5761336515513125,1.5107398568019093,2.1121718377088303,4.0519480519480515,-1.391,0.14917825537294563,0.0986093552465234,0.05056890012642225,0.2521373653288695,0.5433212996389891,1.0742858721641275,0.3172892795771678,0.2911392405063291,2.142765343851482,0.3624264593771049,0.5250596658711217,1.1108183625773644,0.23779926890946032,0.4098360655737705,1.5122054432008964,229.74,757.81,-7.2,25.6,34.2,1.5,-3.9,3,9,-5.1
Michigan State,12,0.6262135922330098,6.990291262135922,11.16279069767442,0.02912621359223301,3.7562326869806095,1.3333333333333333,0.3881578947368421,0.42857142857142855,54.5,9.478260869565217,17.666666666666668,9.294117647058824,353,240,113,20.083333333333332,5.479948253557568,0.16666666666666666,63.583333333333336,20.333333333333332,19.833333333333332,422.25,71,0.3920454545454546,0.44,5.947183098591549,0.6,0.7647058823529411,0.5,1.0833333333333333,2.3333333333333335,3,12.689655172413794,140,3.8333333333333335,6.75,2.513888888888889,3.4791666666666665,0.15323864662285305,0.4077922077922078,1.2779148373588003,0.6428571428571429,0.20348837209302328,2.7906976744186047,1.0232558139534884,0.8284883720930233,3.772727272727273,1.269,0.16363636363636364,0.09090909090909093,0.07272727272727272,0.10412429898518416,0.4554079696394686,1.0743409490878686,0.25975412483294147,0.3045267489711934,1.9381544749942543,0.07812018014548307,0.3982558139534883,0.9683695787363686,0.24805456827873307,0.4224343675417661,1.5175063652191003,0.2475037451721306,0.4474616292798111,1.2637576666116783,0.6351351351351351,0.17634408602150536,3.0580645161290323,1.032258064516129,1.219354838709677,3.8115942028985503,-1.221,0.14994096812278632,0.11097992916174734,0.03896103896103896,0.16332854774396685,0.4924114671163575,1.0330209065138536,0.4440230053095366,0.3425196850393701,2.0381844936066766,0.10031833770353404,0.4258064516129032,0.9485177644664672,0.4271970912788554,0.4750656167979002,1.6086057363616886,221.83,693.91,1.2,31.9,29.7,-1,5.3,5,7,1.1
Wake Forest,13,0.6371308016877637,8.554852320675106,13.427152317880797,0.02742616033755274,3.408366533864542,1.4615384615384617,0.4648648648648649,0.5,40.76923076923077,8.548387096774194,19.941176470588236,7.444444444444445,443.53846153846155,311.9230769230769,131.6153846153846,25.23076923076923,5.907786885245901,0.5384615384615384,75,27.846153846153847,20.46153846153846,420.61538461538464,71.53846153846153,0.3712871287128713,0.3703703703703703,5.879569892473119,0.8571428571428571,0.6666666666666666,0.9230769230769232,1.3846153846153846,4.384615384615385,2.4615384615384617,11.827586206896552,103,7.153846153846154,6.615384615384615,2.834319526627219,3.076923076923077,0.22754923427705576,0.4662309368191721,1.2123678531142694,0.75,0.16628175519630484,3.0062355658198614,0.8706697459584296,0.6420323325635104,4.761904761904762,1.413,0.16775599128540306,0.08932461873638345,0.0784313725490196,0.1590648296910809,0.5115562403697997,0.9891239101596716,0.39277740742314377,0.35687732342007433,1.98441982249892,0.03089143869198818,0.441108545034642,0.7158824541757903,0.4282327988758213,0.4968553459119497,1.6124889974064611,0.1956253957732176,0.4287396937573616,1.327279255658915,0.7843137254901961,0.1791044776119403,2.945771144278607,1.0472636815920398,1.191542288557214,3.736111111111111,-1.302,0.18256772673733804,0.10836277974087162,0.07420494699646643,0.09199949522501295,0.4864864864864865,1.0195667995500233,0.39124571823666504,0.3197278911564626,2.2111341827802,0.13271426241760995,0.4328358208955224,0.9229874955427844,0.29244792707319517,0.4308390022675737,1.6975253938705297,164.19,575.42,8.2,43.3,35.2,0,7.6,8,5,7.4
Oregon State,13,0.6222910216718266,8.030959752321982,12.90547263681592,0.04024767801857585,4.8833652007648185,1.3846153846153846,0.43790849673202614,0.6956521739130435,54.69230769230769,9.115384615384617,22.233333333333334,15.95,396,199.53846153846155,196.46153846153845,22.23076923076923,6.085106382978723,0.9230769230769232,63.53846153846154,24.153846153846153,12.923076923076923,333.7692307692308,63.07692307692308,0.35795454545454547,0.2,5.291463414634146,0.55,0.625,0.8461538461538461,1.1538461538461535,3.4615384615384617,1.8461538461538465,11.011764705882351,288,6,6.692307692307692,3.1952662721893494,3.591715976331361,0.2519035701024073,0.4844559585492228,1.1854009542558717,0.7903225806451613,0.16594827586206898,3.399137931034483,1.262931034482759,1.3125,4.413333333333333,1.697,0.133419689119171,0.07772020725388601,0.05569948186528497,0.20907350618077783,0.5409252669039146,1.011626433751429,0.3665249792641014,0.3333333333333333,1.9400788718751656,0.21104196735554984,0.5086206896551724,0.951248430713031,0.3918447243028607,0.4630872483221477,1.5858357046624685,0.11104997143284352,0.3953488372093023,1.2113036590886137,0.7818181818181819,0.16666666666666666,3.011111111111111,1.1049382716049383,0.984567901234568,3.230769230769231,-1.264,0.1834625322997416,0.09560723514211886,0.08785529715762273,0.02748274072358153,0.4538310412573674,0.9574372055468336,0.27156212400270896,0.2830188679245283,1.9932123359972955,0.20238881093416392,0.4444444444444444,1.0016933471155145,0.07907291779502484,0.3673469387755102,1.397623936398035,181.41,635.88,14.3,33.3,17.7,-1.3,12.2,10,3,14.6
Texas A&M,12,0.5626598465473146,6.734015345268542,11.96818181818182,0.01534526854219948,4.651226158038147,1.5,0.35947712418300654,0.3636363636363637,49.083333333333336,7.75,22.17391304347826,5.5,361.6666666666667,219.41666666666663,142.25,19.416666666666668,5.725593667546174,0.3333333333333333,62.75,15.166666666666666,14,371.8333333333333,70.16666666666667,0.30994152046783624,0.4545454545454546,5.2992874109263655,0.7368421052631579,0.6190476190476191,1.1666666666666667,1.0833333333333333,2.4166666666666665,2.1666666666666665,3.4482758620689653,152,6.916666666666666,5.916666666666666,3.1875,3.6458333333333335,0.1542402934207714,0.4081902245706737,1.2716807668878742,0.7,0.2028985507246377,3.0533333333333332,1.2579710144927536,1.6289855072463768,3.7777777777777777,1.235,0.18758256274768825,0.11360634081902246,0.07397622192866579,0.08587305705383516,0.46732673267326735,0.992754350977404,0.29124606471165554,0.2896825396825397,2.173415481338161,0.15065686511233514,0.4579710144927536,0.9508614307169082,0.19535869891261276,0.3691931540342298,1.6073725226164346,0.12282082151097508,0.4023809523809524,1.1822848582626786,0.7647058823529411,0.18875502008032127,3.1166666666666667,1.1927710843373494,1.497991967871486,3.0441176470588234,-1.268,0.1595238095238095,0.10476190476190476,0.05476190476190476,0.04618658717965795,0.4727272727272727,0.909221481394486,0.2681616107600248,0.2689655172413793,2.0924961144899874,0.12136434371854476,0.4397590361445783,0.9684902228263228,0.12753763346993963,0.35,1.5757388512085777,333.13,947.3,9.1,25.4,16.6,0.3,7.2,5,7,3.3
Arkansas State,12,0.6237373737373737,6.871212121212121,11.016194331983806,0.01262626262626262,2.7769028871391077,0.75,0.2934131736526946,0.6086956521739131,54.5,9.617647058823527,21.686274509803923,5.647058823529412,314.9166666666667,226.75,88.16666666666667,17.166666666666668,4.863577863577864,0.5,64.16666666666667,16.166666666666668,24.5,408.5,68.33333333333333,0.3333333333333333,0.5,5.978048780487805,0.9444444444444444,0.75,1.4166666666666667,0.75,2.0833333333333335,3.1666666666666665,6.846153846153846,260,6.833333333333334,5.416666666666666,2.826388888888889,3.1041666666666665,0.09723510661358684,0.3626943005181347,1.3303781353977655,0.7777777777777778,0.2811594202898551,2.4107246376811595,0.9565217391304348,1.0115942028985507,3.4776119402985075,1.374,0.21243523316062177,0.15544041450777202,0.05699481865284974,0.04038335517719278,0.42557651991614254,1.0501395932884316,0.18916149791921383,0.26101694915254237,2.069188837322373,-0.00520885251206694,0.35942028985507246,1.013592639621217,0.19431779542588987,0.36879432624113473,1.582181991015022,0.21569980138516523,0.4283980582524272,1.3061818165273995,0.7704918032786885,0.1991247264770241,2.9227571115973743,1.0153172866520788,1.0196936542669583,4.582089552238806,-1.241,0.17718446601941748,0.11650485436893204,0.06067961165048544,0.1884990931357387,0.4919786096256685,1.0871182651068274,0.27372108400086215,0.29277566539923955,2.091396624216723,0.14336135858693755,0.4485776805251641,0.9571811264191412,0.35403041758596987,0.4111111111111111,1.7895949345827569,166.63,471.65,-13,23.7,38.5,1.8,-12,3,9,-11.4
Hawai'i,13,0.5326530612244897,5.453061224489796,10.237547892720306,0.02448979591836734,4.394088669950739,1.5384615384615383,0.34536082474226804,0.5294117647058824,50.15384615384615,8.931506849315069,15.023809523809524,3.466666666666667,342.7692307692308,205.53846153846155,137.23076923076923,18.76923076923077,4.973214285714286,0.7692307692307693,67.46153846153847,13.076923076923077,22.307692307692307,447.46153846153845,64.84615384615384,0.37254901960784315,0.36,6.900355871886121,0.8421052631578947,0.8148148148148148,1.2307692307692308,1.6923076923076923,2,3.6153846153846154,2.9464285714285716,282,5.6923076923076925,8.692307692307692,2.6568047337278107,2.650887573964497,0.08128060722582833,0.3997747747747748,1.1915475769795614,0.7230769230769231,0.13227513227513227,3.337301587301587,1.1084656084656086,1.351851851851852,3.028985507246377,1.245,0.15878378378378377,0.09009009009009009,0.0686936936936937,0.08984591200540419,0.47833333333333333,0.9821020900040792,0.06343622226837863,0.2361111111111111,2.0755307352437296,0.14558401349866107,0.48148148148148145,0.948682578910773,0.05029104690303743,0.34530938123752497,1.4470471703236047,0.29531630927546676,0.4642438452520516,1.2809609045095645,0.7272727272727273,0.13062098501070665,3.505781584582441,1.3383297644539616,1.867237687366167,4.235294117647059,-1.372,0.1242672919109027,0.07151230949589683,0.05275498241500586,0.23735177498755905,0.4966887417218543,1.1177246372106957,0.43592104305015056,0.3855421686746988,1.791074239818529,0.24937738922964636,0.4860813704496788,0.977569361147368,0.4075058663655539,0.4482758620689655,1.6884749893806803,84.97,419.54,-24.7,15.8,39.4,-1.1,-19.5,3,10,-18.4
Utah,14,0.6457399103139013,7.822869955156951,12.114583333333334,0.02242152466367713,5.442857142857143,1.2857142857142858,0.5055555555555555,0.6206896551724138,40.214285714285715,8.936507936507937,20,7.548387096774194,466.92857142857144,249.21428571428572,217.71428571428572,25.928571428571427,6.498011928429423,0.8571428571428571,68.92857142857143,26,16.142857142857142,333.7142857142857,56,0.2716049382716049,0.32142857142857145,5.959183673469388,0.6923076923076923,0.9090909090909092,0.6428571428571429,0.7142857142857143,4,2.5,16.505882352941178,11,5.928571428571429,4.642857142857142,2.9340659340659343,3.1648351648351647,0.30030410304753513,0.518058690744921,1.1797597825042916,0.821917808219178,0.1375770020533881,3.524845995893224,1.3531827515400412,1.3675564681724846,4.159574468085107,1.62,0.12076749435665914,0.06884875846501129,0.05191873589164785,0.24693731350652431,0.5729323308270676,1.0046375176659208,0.4608874290419794,0.35294117647058826,2.0351646915224872,0.3014074079576984,0.5359342915811088,0.9985620357871996,0.32125133347913,0.4987405541561713,1.4186113577222763,0.11552546722199114,0.3860845839017735,1.360298256587354,0.6428571428571429,0.2056962025316456,2.9325949367088606,1.1835443037974684,1.4715189873417722,3.7704918032786887,-1.157,0.2019099590723056,0.13233287858117326,0.06957708049113233,0.07507513337242588,0.4460580912863071,1.115938514893014,0.19320300074984156,0.27091633466135456,2.1329062634150464,0.13278198440087832,0.4113924050632912,1.0444483485103533,0.1288782418784959,0.3695652173913043,1.6286674595285964,209.71,705.12,19.2,37.3,17.3,-0.8,19.1,10,4,16.6
South Carolina,13,0.6706443914081146,8.064439140811455,12.02491103202847,0.03341288782816229,3.792682926829268,2.076923076923077,0.389937106918239,0.6190476190476191,62.61538461538461,9.25,25.130434782608695,14.63157894736842,379.53846153846155,259.9230769230769,119.6153846153846,18.923076923076923,5.951749095295537,1.1538461538461535,61.84615384615385,23.23076923076923,21.846153846153847,414.38461538461536,69.38461538461539,0.36,0.4444444444444444,5.972283813747229,1,0.75,0.8461538461538461,0.9230769230769232,3.076923076923077,3.3076923076923075,4.397590361445783,91,6.076923076923077,7.461538461538461,2.775147928994083,3.3550295857988166,0.22085707761612017,0.41633199464524767,1.410560527322416,0.7192982456140351,0.1853932584269663,2.948314606741573,1.0449438202247192,1.202247191011236,4.553846153846154,1.427,0.20214190093708165,0.15127175368139223,0.05087014725568942,0.11692182629613264,0.46062992125984253,1.0845425107639717,0.4417738461121606,0.32217573221757323,2.401316577642884,0.16419095325324287,0.4410112359550562,1.018091599930864,0.30588203993858437,0.4010416666666667,1.8106749532995177,0.19431143014552177,0.4580335731414868,1.1126163129894495,0.8333333333333334,0.109375,3.4783482142857145,1.1674107142857142,1.25,4.130434782608695,-1.185,0.1606714628297362,0.08513189448441247,0.07553956834532374,0.12492711701344056,0.5136054421768708,0.8704795234390207,0.36015686153439874,0.3252032520325203,2.0266826935423192,0.24146525161065568,0.5178571428571429,0.8668568073959642,0.22435223613247793,0.4,1.4927243483073738,220.16,762.63,12.7,36,25.2,1.8,4.4,8,5,6.3
Ball State,12,0.5966735966735967,5.6923076923076925,9.54006968641115,0.0291060291060291,4.539568345323741,1.75,0.3621621621621622,0.3157894736842105,57.583333333333336,9.465753424657532,21.5,4.384615384615385,385.9166666666667,228.16666666666663,157.75,21.333333333333332,5.157015590200445,0.5833333333333334,66.58333333333333,14.666666666666666,18.666666666666668,381.8333333333333,71.08333333333333,0.3620689655172414,0.4838709677419355,5.371629542790153,0.8888888888888888,0.7058823529411765,1.3333333333333333,1,2.0833333333333335,2.9166666666666665,8.716666666666667,95,6.083333333333334,5.916666666666666,3.3030303030303028,3.3030303030303028,0.10888698082512029,0.400990099009901,1.139768031949392,0.7619047619047619,0.13725490196078433,3.1781512605042015,1.0784313725490196,1.148459383753501,3.696969696969697,1.355,0.18688118811881188,0.06683168316831684,0.12004950495049505,0.03491211118536607,0.43872113676731794,0.90862768125325,0.2788782118748412,0.3142857142857143,1.881218247818835,0.08755436662134593,0.4061624649859944,0.8948581333080526,0.17972033055175107,0.40589569160997735,1.3381587319661197,0.1590677515890277,0.4305717619603267,1.1522797485560454,0.7083333333333334,0.1226215644820296,3.201057082452431,1.029598308668076,0.8752642706131079,3.563380281690141,-1.365,0.17386231038506417,0.09451575262543756,0.07934655775962661,0.09838371843943386,0.4855687606112054,0.9318774748369696,0.292436764742426,0.30970149253731344,1.9117381857085232,0.1307048471559744,0.44608879492600423,0.958350059340604,0.2418605723010014,0.41909814323607425,1.4112618018754008,127.25,345.29,-14.9,16,30.1,-0.7,-13.1,5,7,-11.6
