Date,Time (ET),Game,Proj_winner,Proj_margin,Win_prob,Proj. score (rounded),Spread,ATS Pick,Spread diff,O/U,O/U pick,O/U diff
6-Dec,7:00 PM,Western Kentucky at Jacksonville State,Jacksonville State,0.2,50%,27-27,Jacksonville State -3.5,Western Kentucky,3.3,58.5,Under,-4.5
6-Dec,8:00 PM,Tulane at Army,Army,1.8,54%,29-27,Tulane -4,Army,5.8,47.5,Over,9.1
6-Dec,8:00 PM,UNLV at Boise State,Boise State,4.6,61%,33-28,Boise State -3.5,Boise State,1.1,58.5,Over,2.5
7-Dec,12:00 PM,Iowa State vs. Arizona State,Iowa State,3.7,59%,27-24,Arizona State -2.5,Iowa State,6.2,50.5,Over,0.7
7-Dec,12:00 PM,Ohio vs. Miami-OH,Miami-OH,2.1,55%,24-22,Miami-OH -2.5,Ohio,0.4,44.5,Over,1.3
7-Dec,4:00 PM,Georgia vs. Texas,Texas,1.5,54%,27-25,Texas -2.5,Georgia,1.0,48.5,Over,3.8
7-Dec,7:30 PM,Marshall at UL-Lafayette,UL-Lafayette,10.9,75%,36-25,UL-Lafayette -4,UL-Lafayette,6.9,57.5,Over,3.2
7-Dec,8:00 PM,Clemson vs. SMU,SMU,5.4,63%,30-25,SMU -2.5,SMU,2.9,55.5,Under,0.0
7-Dec,8:00 PM,Penn State vs. Oregon,Oregon,3.2,58%,27-24,Oregon -3.5,Penn State,0.3,49.5,Over,2.0
