team,games_PY1,completion_pct_PY1,pass_ypa_PY1,pass_ypr_PY1,int_pct_PY1,rush_ypc_PY1,turnovers_pg_PY1,third_conv_rate_PY1,fourth_conv_rate_PY1,penalty_yds_pg_PY1,yards_per_penalty_PY1,kick_return_avg_PY1,punt_return_avg_PY1,total_yds_pg_PY1,pass_yds_pg_PY1,rush_yds_pg_PY1,first_downs_pg_PY1,off_ypp_PY1,def_interceptions_pg_PY1,off_plays_pg_PY1,off_ppg_PY1,def_ppg_PY1,def_yds_pg_PY1,def_plays_pg_PY1,def_third_conv_rate_PY1,def_fourth_conv_rate_PY1,def_ypp_PY1,fg_rate_PY1,fg_rate_allowed_PY1,fg_made_pg_PY1,fg_made_pg_allowed_PY1,xpts_pg_PY1,xpts_allowed_pg_PY1,kick_return_yds_avg_allowed_PY1,punt_return_yds_avg_allowed_PY1,st_ppg_PY1,st_ppg_allowed_PY1,oppdef_ppa_PY1,oppoff_ppa_PY1,off_ppa_PY1,off_success_rate_PY1,off_explosiveness_PY1,off_power_success_PY1,off_stuff_rate_PY1,off_line_yds_PY1,off_second_lvl_yds_PY1,off_open_field_yds_PY1,off_pts_per_opp_PY1,off_field_pos_avg_predicted_points_PY1,off_havoc_total_PY1,off_havoc_front_seven_PY1,off_havoc_db_PY1,off_standard_downs_ppa_PY1,off_standard_downs_success_rate_PY1,off_standard_downs_explosiveness_PY1,off_passing_downs_ppa_PY1,off_passing_downs_success_rate_PY1,off_passing_downs_explosiveness_PY1,off_rushing_plays_ppa_PY1,off_rushing_plays_success_rate_PY1,off_rushing_plays_explosiveness_PY1,off_passing_plays_ppa_PY1,off_passing_plays_success_rate_PY1,off_passing_plays_explosiveness_PY1,def_ppa_PY1,def_success_rate_PY1,def_explosiveness_PY1,def_power_success_PY1,def_stuff_rate_PY1,def_line_yds_PY1,def_second_lvl_yds_PY1,def_open_field_yds_PY1,def_pts_per_opp_PY1,def_field_pos_avg_predicted_points_PY1,def_havoc_total_PY1,def_havoc_front_seven_PY1,def_havoc_db_PY1,def_standard_downs_ppa_PY1,def_standard_downs_success_rate_PY1,def_standard_downs_explosiveness_PY1,def_passing_downs_ppa_PY1,def_passing_downs_success_rate_PY1,def_passing_downs_explosiveness_PY1,def_rushing_plays_ppa_PY1,def_rushing_plays_success_rate_PY1,def_rushing_plays_explosiveness_PY1,def_passing_plays_ppa_PY1,def_passing_plays_success_rate_PY1,def_passing_plays_explosiveness_PY1,recruit_pts_PY1,talent_PY1,adj_off_ppa_PY1,adj_def_ppa_PY1,adj_ppa_diff_PY1,adj_off_explosiveness_PY1,adj_def_explosiveness_PY1,adj_off_ypp_PY1,adj_def_ypp_PY1,adj_off_pts_per_play_PY1,adj_off_ppg_PY1,adj_def_pts_per_play_PY1,adj_def_ppg_PY1,adj_st_ppa_PY1,adj_st_ppa_allowed_PY1,net_adj_st_ppa_PY1
Florida Atlantic,12,0.5857142857142857,7.151428571428571,12.209756097560975,0.03142857142857143,4.978070175438597,1.5,0.34591194968553457,0.47058823529411764,51.583333333333336,7.8354430379746836,18.61904761904762,4.733333333333333,397.75,208.58333333333334,189.16666666666666,19.5,5.921836228287841,0.9166666666666666,65.75,19.166666666666668,21.666666666666668,422.8333333333333,66.75,0.33544303797468356,0.5652173913043478,6.33458177278402,0.5882352941176471,0.72,0.8333333333333334,1.5,3.0833333333333335,3.0833333333333335,8.224137931034482,186,5.583333333333334,7.583333333333334,0.20813364480446617,0.19694258051992808,0.17312811203134348,0.3979974968710889,1.4274851704901217,0.64,0.18009478672985782,3.183649289099526,1.2251184834123223,2.0687203791469195,3.191780821917808,1.247,0.168,0.118,0.05,0.06264067601396156,0.4342105263157895,1.1881648233715165,0.3932753628225315,0.3258426966292135,2.062921954218832,0.22074135649515841,0.4075829383886256,1.290609444454175,0.1832511166006475,0.3945945945945946,1.5887360258201413,0.20520051928942795,0.41154791154791154,1.357369688642592,0.813953488372093,0.17906976744186046,3.068604651162791,1.2046511627906977,1.7069767441860464,3.7222222222222223,-1.334,0.165,0.101,0.064,0.11452545932138074,0.45185185185185184,1.065759990077442,0.38390319221915603,0.33211678832116787,2.1392682210590386,0.14727236206613178,0.4372093023255814,1.0242358127705073,0.2901688851950737,0.3868421052631579,1.7834184550640335,166.84,592.16,0.23626744776083036,0.2525246642619391,-0.01625721650110873,1.332778914357638,1.324817743123531,6.256806731052452,6.253159591732205,0.2805869854389351,18.448594292609986,0.3130442968095708,20.89570681203885,2.9101262676942534,2.874593766501609,0.03553250119264462
Florida International,12,0.6167664670658682,8.24251497005988,13.364077669902912,0.03293413173652695,3.6962025316455698,1.5833333333333333,0.3103448275862069,0.5384615384615384,47.416666666666664,8.621212121212121,25.51851851851852,4.588235294117647,351.0833333333333,229.41666666666666,121.66666666666667,17.916666666666668,5.779149519890261,0.9166666666666666,59.583333333333336,20.166666666666668,18.833333333333332,369.5833333333333,69.16666666666667,0.296969696969697,0.6206896551724138,5.3433734939759034,0.8,0.7619047619047619,0.6666666666666666,1.3333333333333333,2.9166666666666665,2.8333333333333335,14.222222222222221,127,4.916666666666666,6.833333333333334,0.2001243322382795,0.19439943741215687,0.13748578209912948,0.3914835164835165,1.2839114967510474,0.6,0.24281984334203655,2.5214099216710184,0.9321148825065274,0.7728459530026109,4.440677966101695,1.365,0.161,0.109,0.052,0.0604685943598478,0.4451219512195122,1.0563706299393367,0.2980470378945811,0.2796610169491525,2.038933463898997,0.0023925774406921636,0.3681462140992167,0.8968947910777583,0.2967571987480247,0.4198250728862974,1.6628653543894765,0.12161923325233791,0.4154761904761905,1.1500721938237493,0.7222222222222222,0.15010570824524314,3.2,1.014799154334038,1.0634249471458774,3.486111111111111,-1.548,0.12,0.071,0.049,0.12451381127532624,0.48092868988391374,1.0095582045158311,0.11425454739638027,0.2489451476793249,1.8407341751677542,0.1701209080106195,0.4439746300211416,1.0197496596912397,0.05910890038948454,0.3787465940054496,1.3469623533045192,141.29,504.39,0.18486302266797847,0.16153832548763972,0.02332469718033875,1.300377565374598,1.2393250774121696,5.892641416671454,5.269954755441416,0.32422652217328246,19.31849694615808,0.2692943280960286,18.62619102664198,2.871765900432396,2.8700491261354406,0.0017167742969554922
Florida State,12,0.504225352112676,6.095774647887324,12.089385474860336,0.036619718309859155,2.8885941644562334,1.8333333333333333,0.2875,0.625,47.916666666666664,8.582089552238806,21.64,2.357142857142857,271.0833333333333,180.33333333333334,90.75,15.166666666666666,4.443989071038251,0.3333333333333333,59.25,9.333333333333334,18.5,388.25,66,0.39880952380952384,0.5,5.882575757575758,1,0.7307692307692307,1.1666666666666667,1.5833333333333333,1.0833333333333333,2.9166666666666665,4.066666666666666,246,5.083333333333333,7.666666666666666,0.15555842307141293,0.25421280496069554,0.040392399265119706,0.3499308437067773,1.288372956681775,0.6923076923076923,0.17737003058103976,2.9565749235474006,1.0886850152905199,0.7339449541284404,2.88,1.085,0.224,0.164,0.06,-0.056742461476161105,0.41002277904328016,0.9495623873841985,0.1905410044250573,0.25704225352112675,2.1237962782374433,0.08152632075077366,0.40061162079510704,0.8882304407708651,0.013979568593626332,0.3104325699745547,1.7180341827828343,0.23882217075546852,0.40954773869346733,1.3781018393609883,0.7962962962962963,0.16891891891891891,3.0193693693693695,1.1261261261261262,1.6126126126126126,3.6184210526315788,-1.427,0.154,0.103,0.051,0.1212314812752791,0.4419475655430712,1.060731071970238,0.47849174397081645,0.3435114503816794,2.2103185182967326,0.17530526895350684,0.4144144144144144,1.0932949413214788,0.3369302921497739,0.4057142857142857,1.7471473973840144,271.76,879.48,0.1688470952933741,0.1974621372045945,-0.028615041911220385,1.3013815313298556,1.316870971865487,5.590072407568978,5.221204101355521,0.21991930725230197,13.030218954698892,0.2607652391352443,17.210505782926123,2.828868902286251,2.8278598354509534,0.0010090668352975563
Fresno State,12,0.6982543640897756,7.321695760598503,10.485714285714286,0.032418952618453865,3.327683615819209,1.3333333333333333,0.3973509933774834,0.4444444444444444,54.75,9.125,13.523809523809524,11.31578947368421,342.8333333333333,244.66666666666666,98.16666666666667,19.083333333333332,5.449006622516556,1.1666666666666667,65.91666666666667,20.833333333333332,18,384.8333333333333,76.41666666666667,0.3149171270718232,0.5277777777777778,5.035986913849509,0.65,0.8947368421052632,1.0833333333333333,1.4166666666666667,2.8333333333333335,2.25,11.887323943661972,245,6.583333333333334,7.5,0.22353977655582424,0.21669753119143687,0.10918801083060917,0.3896276595744681,1.3243994762579057,0.7272727272727273,0.18461538461538463,2.708307692307692,0.7753846153846153,0.7876923076923077,3.7945205479452055,1.447,0.144,0.085,0.059,0.04026522853852199,0.4409448818897638,1.08487907528506,0.2526829837993808,0.2827868852459016,2.1019729518798984,0.03330066935638623,0.37538461538461537,0.9656580332289764,0.21012672321039527,0.40617577197149646,1.5803436636820543,0.08668535763772271,0.40636042402826855,1.1275973693031962,0.7246376811594203,0.16953316953316952,2.986977886977887,0.9877149877149877,0.7862407862407862,3.701492537313433,-1.309,0.144,0.081,0.062,0.046490185259633825,0.46245733788395904,0.9003395476361913,0.17624570369688652,0.2813688212927757,1.9598523648674977,0.11242638344322185,0.44471744471744473,0.8255035345301549,0.07174596437667036,0.37188208616780044,1.4610058089002722,160.65,568.31,0.17266937072434121,0.13569821494824558,0.03697115577609564,1.2867733980114235,1.245028578177435,5.611108478223237,4.931656799587886,0.30031724445716396,19.795911697134727,0.2572356535908614,19.657091195234994,2.8359014388452404,2.815248260274796,0.020653178570444464
Georgia,13,0.656964656964657,7.6923076923076925,11.708860759493671,0.02702702702702703,4.284263959390863,1.3846153846153846,0.40853658536585363,0.75,55,9.533333333333333,15.181818181818182,8.1,414.46153846153845,284.61538461538464,129.84615384615384,22.23076923076923,6.1577142857142855,0.6153846153846154,67.15384615384616,25.076923076923077,13.692307692307692,342.46153846153845,65.6923076923077,0.31843575418994413,0.5,5.213114754098361,0.9090909090909091,0.8571428571428571,1.5384615384615385,1.8461538461538463,3.3846153846153846,1.4615384615384615,4.240963855421687,160,8,7,0.15028768262880016,0.24903557301646717,0.25187981441448193,0.46985210466439137,1.2260748586577268,0.75,0.18814432989690721,3.0085051546391752,1.1211340206185567,0.884020618556701,4.679012345679013,1.343,0.155,0.089,0.066,0.20307152808658227,0.5125786163522013,1.076508074700345,0.37962495887762665,0.35802469135802467,1.786520508888835,0.14911461742011403,0.46649484536082475,0.9071698843499311,0.3371938339038606,0.47346938775510206,1.4748757222340674,0.10963127725689022,0.3840749414519906,1.2367357098286789,0.7843137254901961,0.17899761336515513,2.805489260143198,1.0047732696897376,1.0883054892601431,3.2238805970149254,-1.122,0.169,0.121,0.048,0.07594015122840103,0.45878136200716846,0.9922186679012801,0.17314360267546106,0.24324324324324326,2.1061296366816515,0.06900985292370862,0.38902147971360385,0.9414683458899651,0.14875858023528812,0.3793103448275862,1.5284240754166203,317.05,1006.89,0.35664571380127114,0.07066570168504319,0.2859800121162279,1.2745337661767768,1.2696982836559763,7.035972979644567,4.353400420131756,0.3704013340903597,24.87387420468339,0.19581610245435316,12.863611653539815,2.802355677674931,2.8852576483275247,-0.08290197065259353
Georgia Southern,12,0.6560975609756098,7.021951219512195,10.702602230483272,0.01707317073170732,3.743073047858942,1.4166666666666667,0.45121951219512196,0.7142857142857143,47.333333333333336,8.352941176470589,21.5,4,363.75,239.91666666666666,123.83333333333333,21.666666666666668,5.408921933085502,1.0833333333333333,72.25,22.333333333333332,21.666666666666668,466.0833333333333,71.75,0.4411764705882353,0.3157894736842105,6.495934959349594,0.8333333333333334,0.6842105263157895,1.25,1.0833333333333333,2.6666666666666665,3.25,4.855072463768116,78,6.416666666666666,6.5,0.20050879703253174,0.25394128830362,0.19075626899697554,0.425,1.2655536703314325,0.75,0.21333333333333335,2.6928,1.024,0.9013333333333333,4.621212121212121,1.293,0.169,0.116,0.053,0.09335792537615015,0.46223021582733814,1.0289104243089449,0.4126967569198399,0.3401639344262295,1.9982923959673282,0.12320595477726463,0.44533333333333336,0.9916338387963397,0.2542817652598632,0.4080188679245283,1.5299733921023024,0.25297512332419103,0.46371463714637146,1.276049049155046,0.746031746031746,0.16326530612244897,3.2505102040816327,1.3341836734693877,1.6198979591836735,3.7972972972972974,-1.557,0.139,0.084,0.055,0.20126920156253253,0.5221238938053098,1.0759251299948036,0.3707728886279695,0.33064516129032256,1.9960070510120154,0.22881912615188754,0.49744897959183676,1.0031194751580699,0.28071043647686456,0.4343675417661098,1.5684735927232347,156.6,527.99,0.23329341262928976,0.23525675975651522,-0.0019633471272254566,1.2833681662239975,1.2772699508413419,5.741972320636064,6.047720997173634,0.31075575296350433,22.452103151613187,0.28135662138530804,20.187337584395852,2.8138835285732857,2.840957807747836,-0.02707427917455041
Georgia State,12,0.6035634743875279,6.835189309576838,11.324723247232471,0.028953229398663696,4.466666666666667,1.5833333333333333,0.35625,0.37037037037037035,49.083333333333336,9.655737704918034,16.70967741935484,2,389.75,255.75,134,20.666666666666668,5.781211372064277,0.75,66,17.166666666666668,25.166666666666668,417.5833333333333,65.58333333333333,0.3790849673202614,0.5,6.367217280813215,0.8,0.9230769230769231,1.3333333333333333,1,2.4166666666666665,3.4166666666666665,3.622950819672131,553,6.916666666666666,6.416666666666666,0.2139210438332734,0.22384636658504886,0.14129737276875612,0.4062111801242236,1.3057637435479172,0.65,0.1952662721893491,2.9239644970414203,1.1094674556213018,1.5680473372781065,3.8507462686567164,1.416,0.179,0.104,0.075,0.0413891939505518,0.4543761638733706,1.0442469874713027,0.34148652211717295,0.30970149253731344,2.0745599903273626,0.06332487394184456,0.4171597633136095,0.9717588824500583,0.22122386764184332,0.4,1.5589609769608104,0.26508752204879094,0.4748743718592965,1.2057757782903942,0.8,0.14316702819956617,3.3947939262472886,1.3015184381778742,1.386117136659436,4.419753086419753,-1.522,0.137,0.075,0.062,0.1936185178353723,0.5168141592920354,1.037652647133219,0.43989266222446866,0.3722943722943723,1.7766124561728955,0.21248371804054444,0.4880694143167028,0.946370285798669,0.3537602575385268,0.4594594594594595,1.5872544437194018,126.1,564.88,0.20574868084713138,0.2641050169108924,-0.058356336063761005,1.2959313434634352,1.2658163006227237,6.0269858713241256,6.1369809997664895,0.27633885390132973,18.23836435748776,0.3364060529126516,22.0626303035214,2.870519633685843,2.8224774199982106,0.04804221368763262
Georgia Tech,12,0.6472148541114059,7.649867374005305,11.819672131147541,0.015915119363395226,4.9252747252747255,0.6666666666666666,0.4050632911392405,0.5555555555555556,38.583333333333336,7.716666666666667,18.263157894736842,6.368421052631579,427.0833333333333,240.33333333333334,186.75,21.416666666666668,6.159855769230769,0.4166666666666667,74.58333333333333,24,20.833333333333332,369.6666666666667,66,0.29375,0.4827586206896552,5.601010101010101,0.75,0.625,1.25,0.8333333333333334,3.6666666666666665,2.6666666666666665,5.388888888888889,252,7.916666666666666,5.166666666666666,0.19485590702520977,0.2425221823661895,0.23939527259571164,0.45575757575757575,1.2442244709780028,0.7283950617283951,0.18202247191011237,2.916629213483146,1.1033707865168538,1.5393258426966292,4.175675675675675,1.225,0.124,0.073,0.051,0.1638134683667635,0.4915254237288136,1.0425390092007096,0.4291538449151984,0.3659574468085106,1.9243266095293396,0.141904036383707,0.45617977528089887,1.0188572973962509,0.35356264131766446,0.45526315789473687,1.508672657319596,0.14873170941894787,0.4166666666666667,1.2680074642275727,0.5636363636363636,0.26392961876832843,2.5413489736070383,1.0791788856304985,1.316715542521994,3.7796610169491527,-1.218,0.164,0.105,0.059,0.13647651834025568,0.48902195608782434,1.0933238872777058,0.1753111498103972,0.2597402597402597,1.9812987367728627,0.038153737612705685,0.39882697947214074,0.9865350724938378,0.25094745363299437,0.43333333333333335,1.494517791303241,214,703,0.30305589043956704,0.11837083368362729,0.18468505675593977,1.2725833825529713,1.2860074892144842,6.7738404618680885,4.951192946973335,0.3244118045008345,24.195713752353907,0.2684381675053139,17.71691905535072,2.7965695133086172,2.8316664129311104,-0.03509689962249318
Hawai'i,12,0.5945945945945946,6.6902286902286905,11.251748251748252,0.031185031185031187,3.55688622754491,1.5833333333333333,0.36809815950920244,0.5454545454545454,70.33333333333333,8.791666666666666,15.1,12.454545454545455,367.1666666666667,268.1666666666667,99,20.75,5.406134969325153,0.5,66.25,16.166666666666668,19.166666666666668,375.0833333333333,64.75,0.39634146341463417,0.7368421052631579,5.792792792792793,0.75,0.7222222222222222,1,1.0833333333333333,2.5833333333333335,2.6666666666666665,9.163636363636364,172,5.583333333333334,6.416666666666666,0.24599516627133078,0.23075393999691513,0.16563868718384436,0.43950617283950616,1.1733143829323625,0.7777777777777778,0.16554054054054054,3.2868243243243245,1.2905405405405406,0.8547297297297297,3.8135593220338984,1.075,0.191,0.107,0.084,0.10101212221010135,0.4954296160877514,0.9188981659983365,0.3000521131938726,0.3231939163498099,1.9844531451573153,0.13041491534252275,0.44932432432432434,0.8526616984465871,0.2078708287273729,0.4381139489194499,1.36455567009204,0.19168484419906798,0.421455938697318,1.1964216896892346,0.7962962962962963,0.16414141414141414,3.18989898989899,1.2171717171717171,1.3282828282828283,4.151515151515151,-1.401,0.156,0.098,0.057,0.13740936345342128,0.47769516728624534,1.0180870856658093,0.3108693692650187,0.2979591836734694,1.8242572134429373,0.15038332212771383,0.4393939393939394,0.971026531192085,0.23727036533257342,0.4051948051948052,1.447823981859132,137.6,513.7,0.18444051126842542,0.18514764027815905,-7.071290097336314e-4,1.2540902542703662,1.259507133021504,5.450983524621763,5.4849546385936705,0.24407264862881278,16.169812971658846,0.2899015579302077,18.77112587598095,2.834511092569762,2.8160384814496515,0.01847261112011056
Houston,12,0.65,6.542857142857143,10.065934065934066,0.060714285714285714,3.847417840375587,2.25,0.27741935483870966,0.3793103448275862,51.916666666666664,9.43939393939394,21.045454545454547,6.947368421052632,289.25,152.66666666666666,136.58333333333334,15.083333333333334,4.9164305949008495,1,57.5,9.333333333333334,16,324.9166666666667,60.916666666666664,0.3225806451612903,0.7333333333333333,5.333789329685363,0.7142857142857143,0.7222222222222222,0.8333333333333334,1.0833333333333333,1.0833333333333333,2.3333333333333335,10.414634146341463,136,3.583333333333333,6.583333333333334,0.18451356476761516,0.2348864996450411,-7.797037050345348e-4,0.35825105782792666,1.1713062907334666,0.6744186046511628,0.2119700748129676,2.577556109725686,1.0174563591022443,1.2793017456359101,2.574468085106383,1.239,0.209,0.157,0.052,0.023740301453304847,0.43817787418655096,1.0515631587455665,-0.04635922942275411,0.20967741935483872,1.6364623034556933,0.011472640933886573,0.3541147132169576,0.9886463912113466,0.01170555098626301,0.3708609271523179,1.4028929490561544,0.11628373866246935,0.3975741239892183,1.2707986063072187,0.6923076923076923,0.1949367088607595,2.769367088607595,0.9518987341772152,1,3.515625,-1.499,0.175,0.117,0.058,0.02890206983180718,0.43227091633466136,1.0412989350572721,0.29905706263327103,0.325,1.9092784609384803,0.04184564442887002,0.40253164556962023,0.9624751351270946,0.20609820726622644,0.3930635838150289,1.6312650174663346,184,646.7,0.12953051383418873,0.11273175981161784,0.01679875402257089,1.2583261848024225,1.276787952620057,6.017165395049259,4.593678022188522,0.22852678328556586,13.140290038920037,0.2615479861715313,15.932631490949115,2.894251883198974,2.8697397571743597,0.02451212602461439
Illinois,12,0.6042296072507553,7.770392749244713,12.86,0.015105740181268883,4.406779661016949,1,0.4383561643835616,0.5,42.25,7.681818181818182,19.692307692307693,13.68,366,214.33333333333334,151.66666666666666,20.25,5.903225806451613,1,67.83333333333333,22.333333333333332,16,422.25,75.58333333333333,0.45604395604395603,0.36,5.586549062844543,0.8571428571428571,0.7391304347826086,1.5,1.4166666666666667,3,2.0833333333333335,7.746478873239437,164,7.5,6.333333333333334,0.1988705547466057,0.2119966013654708,0.2436030245823588,0.4387617765814266,1.3549146347003567,0.8148148148148148,0.12886597938144329,3.174226804123711,1.1443298969072164,1.3608247422680413,4.228571428571429,1.44,0.19,0.124,0.066,0.16535367072679794,0.49800796812749004,1.063339663369712,0.4065954546051453,0.3153526970954357,2.3140428298669513,0.16292090207061247,0.44072164948453607,0.9912807805517654,0.33597866173189606,0.4378531073446328,1.7560848866965446,0.16745490926810486,0.4606879606879607,1.0981613844813318,0.75,0.11082474226804123,3.5971649484536083,1.2551546391752577,0.8376288659793815,3.537313432835821,-1.208,0.138,0.079,0.059,0.09128424120230959,0.5094339622641509,0.8806962916055575,0.35969516676749297,0.33766233766233766,1.9262015458160107,0.1910740844253612,0.5025773195876289,0.7972726997448267,0.16877408785957268,0.42755344418052255,1.4241241262792121,198.84,653.75,0.2742254052227354,0.17501656654364317,0.09920883867909225,1.295407509843752,1.2285019365274885,6.708746381126216,5.178838294704345,0.32031408665687033,21.727972211557702,0.23486579162655824,17.75193941710736,2.815891847836505,2.820499823898055,-0.004607976061549834
Indiana,12,0.691131498470948,9.730886850152904,14.079646017699115,0.01529051987767584,4.590809628008753,0.6666666666666666,0.48484848484848486,0.5714285714285714,43.75,9.210526315789474,21.8,12.814814814814815,440,265.1666666666667,174.83333333333334,24.083333333333332,6.73469387755102,1.1666666666666667,70.08333333333333,35,11.5,280,62.833333333333336,0.30434782608695654,0.3103448275862069,4.456233421750663,0.9090909090909091,0.9230769230769231,0.8333333333333334,1,5.166666666666667,1.8333333333333333,9.452631578947368,121,8.166666666666668,4.833333333333333,0.20003984731142438,0.2075703279995225,0.3458144028287835,0.5279898218829516,1.2345143910341698,0.75,0.17155756207674944,3.1076749435665914,1.1309255079006773,1.0067720090293455,5.122222222222222,1.757,0.134,0.073,0.061,0.32252692746715034,0.587521663778163,1.0432198118575602,0.41010566255922526,0.36363636363636365,2.087788895519311,0.18241496048086572,0.5011286681715575,0.918588773959845,0.5782658378034103,0.564327485380117,1.5979106966844296,0.014541003046172988,0.35,1.1604518669225268,0.6578947368421053,0.2686084142394822,2.170873786407767,0.7540453074433657,0.8058252427184466,3.6222222222222222,-1.127,0.22,0.143,0.077,-0.04777399203831548,0.4073275862068966,1.0063153026183203,0.1370586205004215,0.23728813559322035,1.6806627714492242,-0.06780384541004054,0.3300970873786408,0.9650316740922782,0.07961659939647985,0.3657289002557545,1.2998424939762705,179.89,668.92,0.353789500454072,0.05964783124937059,0.2941416692047014,1.2738685615553325,1.238844730786296,6.949845376524831,4.099641796283407,0.4259501906188999,29.85200919254123,0.21980392614129224,13.811013359211197,2.819653504801082,2.79221920946671,0.027434295334372027
Iowa,12,0.6157024793388429,6.524793388429752,10.59731543624161,0.028925619834710745,5.216919739696312,0.9166666666666666,0.4064516129032258,0.5,28.5,9.5,24.88,11.961538461538462,332,131.58333333333334,200.41666666666666,16.666666666666668,5.6671408250355615,1.3333333333333333,61.916666666666664,20,12,344.4166666666667,67.16666666666667,0.3413173652694611,0.38461538461538464,5.1277915632754345,0.8695652173913043,0.75,1.6666666666666667,1.25,3.0833333333333335,1.8333333333333333,10.405063291139241,513,9.583333333333334,6.083333333333333,0.17285651697143947,0.21391907029202709,0.14579225382932418,0.41522988505747127,1.2101134609958872,0.6417910447761194,0.19594594594594594,2.998198198198198,1.0810810810810811,1.8963963963963963,3.74025974025974,1.681,0.135,0.101,0.034,0.13322771458532032,0.46601941747572817,1.0453163564518775,0.1815421859324291,0.27071823204419887,2.017282952640018,0.15046591242065874,0.4346846846846847,1.0681129537630327,0.19080339879259786,0.3870967741935484,1.4955936474119387,0.09492344488886623,0.4166666666666667,1.0471898872109264,0.8125,0.14245014245014245,3.073789173789174,1.0056980056980056,0.5498575498575499,3.235294117647059,-1.038,0.173,0.099,0.074,0.03742409648457705,0.4780114722753346,0.8759683558080605,0.22398850589935224,0.27896995708154504,1.7057342387604109,0.050425738242375034,0.45584045584045585,0.6528396529426663,0.16219917289210786,0.3855721393034826,1.4542610967781628,215.41,723.51,0.23444178809929572,0.12649361524100328,0.10794817285829245,1.262991308403504,1.2135731735599435,6.388034138470843,4.750170063618967,0.3326723390877561,20.5979623285169,0.21866551842820875,14.687033987761355,2.809246509983159,2.7811948784066116,0.028051631576547553
Iowa State,13,0.5871559633027523,7.591743119266055,12.9296875,0.022935779816513763,4.372141372141372,1.1538461538461537,0.42473118279569894,0.8095238095238095,27.846153846153847,7.098039215686274,20.3,15.8,416.38461538461536,254.6153846153846,161.76923076923077,22.46153846153846,5.902944383860414,1.0769230769230769,75.15384615384616,24.307692307692307,17.076923076923077,379.9230769230769,64.92307692307692,0.32065217391304346,0.5263157894736842,5.851895734597156,0.75,0.75,1.6153846153846154,0.9230769230769231,3.4615384615384617,2.6153846153846154,6.944444444444445,85,8.76923076923077,5.846153846153847,0.21615872815990148,0.2545496050358442,0.18796742428327604,0.4091403699673558,1.3480568821916747,0.7413793103448276,0.2,2.873404255319149,0.9680851063829787,1.0723404255319149,4.083333333333333,1.382,0.149,0.078,0.071,0.12059324341079856,0.44200626959247646,1.1309779177388246,0.34093798441366974,0.33451957295373663,1.9992937755502245,0.12239941669635482,0.40638297872340423,1.06558146250785,0.2720910844372274,0.41294642857142855,1.6396936668382183,0.1471610402290821,0.4073604060913706,1.3057234671988727,0.7142857142857143,0.20776255707762556,2.959360730593607,1.2328767123287672,1.6712328767123288,3.2941176470588234,-1.19,0.16,0.1,0.06,0.07155396028229072,0.45627376425855515,1.0954824293704428,0.29895235340470144,0.30916030534351147,1.9286598755794058,0.16200489739470486,0.4269406392694064,1.0807982770142164,0.1548652914669272,0.3850574712643678,1.6196116057401468,192.29,642.12,0.26855869672856847,0.15156060191796908,0.11699809481059939,1.317189211981437,1.285747955454301,6.559505151356502,5.0681175407753525,0.3195331160953733,24.01414264809075,0.25226823468035764,16.37803000540168,2.835954273439017,2.8792242960977856,-0.04327002265876878
Jacksonville State,13,0.6,8.221428571428572,13.702380952380953,0.02142857142857143,5.742622950819672,1,0.4161490683229814,0.5,56.38461538461539,9.519480519480519,21.5,4.647058823529412,446.53846153846155,177.07692307692307,269.46153846153845,23.076923076923077,6.522471910112359,0.8461538461538461,72.15384615384616,30.153846153846153,19.53846153846154,421.7692307692308,74.07692307692308,0.38219895287958117,0.37037037037037035,5.693665628245068,0.7368421052631579,0.7307692307692307,1.0769230769230769,1.4615384615384615,4.615384615384615,2.8461538461538463,11.177777777777777,217,7.846153846153846,7.692307692307692,0.2128665913547433,0.16296237520116516,0.28627619293796325,0.4590909090909091,1.3228233258014346,0.6621621621621622,0.14915254237288136,3.414237288135593,1.3389830508474576,1.8491525423728814,4.888888888888889,1.259,0.108,0.074,0.034,0.2502320983928157,0.5038759689922481,1.1544188161397362,0.3852057290299641,0.33617021276595743,2.0156266883337377,0.2653913556095678,0.48135593220338985,1.1077437176864138,0.34984889505119876,0.4166666666666667,1.8318450650069835,0.1297664757463244,0.4306326304106548,1.171671630365939,0.6417910447761194,0.17234468937875752,3.05250501002004,1.088176352705411,0.8977955911823647,3.7564102564102564,-1.278,0.166,0.104,0.062,0.03957967684858463,0.4734375,0.9327790487862643,0.3509141818557246,0.32567049808429116,2.023253421173485,0.09018059495141717,0.44488977955911824,0.8639838565685551,0.18435859829130102,0.4139650872817955,1.5831576892997896,110.7,430.94,0.27907653060823107,0.20419833407362617,0.0748781965346049,1.3164820737631207,1.262024487723497,6.581804720427185,5.772291932672581,0.36814885406892056,26.563355778203654,0.2811578511126052,20.82730850934145,2.8468725281072063,2.8464222569286424,4.50271178563888e-4
