season,week,games,fbs_games,fcs_games,VoA_MAE,vegas_MAE,VoA_FBS_MAE,vegas_FBS_MAE,VoA_FCS_MAE,vegas_FCS_MAE,VoA_MSE,vegas_MSE,VoA_FBS_MSE,vegas_FBS_MSE,VoA_FCS_MSE,vegas_FCS_MSE,VoA_RMSE,vegas_RMSE,VoA_FBS_RMSE,vegas_FBS_RMSE,VoA_FCS_RMSE,vegas_FCS_RMSE,VoA_win_pct,vegas_win_pct,VoA_FBS_win_pct,vegas_FBS_win_pct,VoA_FCS_win_pct,vegas_FCS_win_pct,VoA_ATS_win_pct,VoA_AEATS_win_pct,VoA_FBS_ATS_win_pct,VoA_FCS_ATS_win_pct,VoA_FBS_AEATS_win_pct,VoA_FCS_AEATS_win_pct,total_payout,total_fbs_payout,total_fcs_payout,total_profit,total_fbs_profit,total_fcs_profit
2026,1,343,143,113,16.18943793022601,12.976608187134502,16.030608803837254,13.81060606060606,14.347388625018818,11.575892857142858,404.1802604530444,251.74809129304742,379.8529191303358,278.5350135975136,348.0393403252907,206.08258928571428,20.104234888526456,15.866571504047352,19.489815779794732,16.689368280360814,18.65581250777598,14.355576940189978,0.8396501457725948,0.8425655976676385,0.8391608391608392,0.8671328671328671,0.7964601769911505,0.7699115044247787,0.4606413994169096,0.3819241982507289,0.4825174825174825,0.5486725663716814,0.3986013986013986,0.4336283185840708,136.1828869953254,79.62672599106224,27.28597168893864,-14.817113004674628,2.6267259910622274,-10.714028311061359
2026,2,269,138,62,16.222960408798393,11.458488228004958,13.784730315256425,10.98731884057971,15.490160897386762,12.432795698924732,442.7740147340877,206.34644774886408,345.0070275623185,195.43412842190017,433.67745822702597,238.03539426523298,21.042196053028487,14.364764103488232,18.574364795661747,13.979775692832133,20.824923966896637,15.428395712621354,0.7211895910780669,0.8364312267657993,0.7391304347826086,0.7681159420289855,0.6774193548387096,0.8064516129032258,0.4200743494423792,0.3271375464684015,0.4492753623188406,0.43548387096774194,0.35507246376811596,0.3387096774193548,65.18620113577276,55.22625861744475,5.981150639183197,-41.81379886422724,-9.773741382555254,-14.018849360816807
