id,home,away,predicted
401426347,Marshall,Louisiana,-9.94435466639515
401415634,UCF,Temple,-11.577787129675226
401404092,West Virginia,Baylor,9.271538318423119
401415635,SMU,Navy,-10.883691149789357
401426584,Florida International,UT San Antonio,19.893792870639434
401404093,Texas,Iowa State,-12.636612507723815
401403920,Ole Miss,Auburn,-19.6724847101687
401416619,Akron,Central Michigan,9.424409049131194
401405115,Michigan,Penn State,-11.25093223900032
401426348,Coastal Carolina,Old Dominion,-16.952237293290864
401405112,Illinois,Minnesota,7.331342670908899
401404139,Army,Colgate,-11.52372295086308
401416622,Bowling Green,Miami (OH),5.877970100134018
401404094,Oklahoma,Kansas,5.20693621271843
401411140,Virginia Tech,Miami,12.698852598062809
401414783,UMass,Buffalo,6.923292812317804
401404153,Ball State,Connecticut,-6.622718223058655
401404014,Colorado,California,16.263730894878172
401403916,BYU,Arkansas,3.10633242664272
401416623,Western Michigan,Ohio,3.865915231860029
401405114,Indiana,Maryland,16.801590253889504
401426587,Middle Tennessee,Western Kentucky,9.586256729582972
401404095,TCU,Oklahoma State,-9.27409943741931
401426583,UAB,Charlotte,-23.41144965127799
401403921,Tennessee,Alabama,4.9727636795380405
401411139,Syracuse,NC State,-13.980822324687518
401403918,Georgia,Vanderbilt,-24.031416030102093
401404162,Liberty,Gardner-Webb,-9.379435915408427
401416620,Eastern Michigan,Northern Illinois,-8.588894853405526
401426352,Troy,Texas State,-3.143922813330088
401416621,Toledo,Kent State,-4.815805220515099
401426349,Georgia Southern,James Madison,12.012155513334744
401405116,Michigan State,Wisconsin,12.648966938965927
401426586,North Texas,Louisiana Tech,-5.110290000161637
401415636,South Florida,Tulane,9.102672841509374
401404013,Washington,Arizona,-12.96003907905362
401426585,Florida Atlantic,Rice,-5.590665117301442
401426350,South Alabama,Louisiana Monroe,-13.104937234069924
401415238,Colorado State,Utah State,3.3398529143050517
401426351,Southern Mississippi,Arkansas State,-9.081094767604968
401403917,Florida,LSU,-0.25173188362624366
401403919,Kentucky,Mississippi State,1.6559799681131775
401411138,Florida State,Clemson,3.1345087737652246
401405113,Purdue,Nebraska,-10.918700283932415
401404016,Notre Dame,Stanford,3.1673946947087335
401415637,East Carolina,Memphis,-8.152557597487052
401409239,New Mexico State,New Mexico,3.0248055552176556
401404017,Utah,USC,0.11195385853981321
401411137,Duke,North Carolina,0.5780090740338188
401404015,Oregon State,Washington State,0.0036994184757173088
401415237,UNLV,Air Force,2.893657404372912
401415239,Fresno State,San José State,6.797691349866452
401415240,Hawai'i,Nevada,2.2292801761836003
