id,home,away,predicted
401411109,Louisville,Florida State,1.7223792420645188
401415217,Wyoming,Air Force,5.802903079690909
401411114,Virginia Tech,Wofford,-24.37731469522201
401405084,Syracuse,Purdue,8.079900155013373
401426563,Indiana,Western Kentucky,-4.421339888703869
401404071,Baylor,Texas State,-21.373918876831656
401404149,Michigan,Connecticut,-34.44424198965149
401403887,Missouri,Abilene Christian,-19.617475151542983
401404070,Nebraska,Oklahoma,11.321924707037795
401403884,Kentucky,Youngstown State,-31.869364469788934
401403888,South Carolina,Georgia,22.600603984675228
401416603,Kent State,Long Island University,3.4255231607518333
401415623,Miami (OH),Cincinnati,22.647367727418406
401405083,Northwestern,Southern Illinois,-36.73934198000221
401404136,Army,Villanova,-18.09517535441004
401416601,Coastal Carolina,Buffalo,-13.015935555209794
401416602,Central Michigan,Bucknell,-26.513285586321295
401404073,West Virginia,Towson,-33.09983401753784
401404069,Iowa State,Ohio,-26.89334866625307
401403991,UCLA,South Alabama,-15.101081394980142
401405089,Temple,Rutgers,17.04393406455395
401416600,Ball State,Murray State,-30.857207799787094
401411113,Virginia,Old Dominion,-14.586731473350158
401403987,Notre Dame,California,-7.55340220681502
401426558,UNLV,North Texas,-3.171187538226423
401404074,Kansas State,Tulane,-3.6323219696297677
401403886,Georgia Tech,Ole Miss,17.949371069849228
401426333,Appalachian State,Troy,-14.026095360291944
401403882,Auburn,Penn State,-8.36525320854537
401403989,Oregon,BYU,-2.907058246824118
401403891,Northern Illinois,Vanderbilt,12.739615420221961
401403988,Minnesota,Colorado,-24.312495736000578
401414780,UMass,Stony Brook,-1.9208015724370817
401426560,UAB,Georgia Southern,-8.973273403811973
401405085,Wisconsin,New Mexico State,-35.60291327485915
401403880,Alabama,Louisiana Monroe,-40.2757707272327
401404068,Houston,Kansas,-7.768650610663544
401415218,Boise State,UT Martin,-20.078761734379242
401403995,Washington State,Colorado State,-17.411863482159813
401404159,Wake Forest,Liberty,-11.895009332763703
401415029,Bowling Green,Marshall,21.129615695408603
401403885,LSU,Mississippi State,4.003914977261184
401415621,East Carolina,Campbell,-28.439598369500686
401411112,Duke,North Carolina A&T,-19.145160295834707
401404072,NC State,Texas Tech,-6.809379206091129
401426557,Middle Tennessee,Tennessee State,-7.099742775858946
401415032,Southern Mississippi,Northwestern State,-21.145194774883187
401404075,Oklahoma State,Arkansas-Pine Bluff,-46.18586218610453
401403881,Arkansas,Missouri State,-17.179828974719165
401403889,Tennessee,Akron,-36.46353223847316
401405088,Ohio State,Toledo,-17.884124673954815
401426554,Georgia State,Charlotte,-14.895777013680151
401415622,Memphis,Arkansas State,-9.08427037531123
401413216,Tulsa,Jacksonville State,-30.762977796790427
401403994,Washington,Michigan State,-1.6126557633473055
401411110,Boston College,Maine,-11.873052765506191
401405087,Maryland,SMU,1.5649069069737767
401426559,Rice,Louisiana,12.442578019071703
401403883,Florida,South Florida,-22.067587495654713
401426555,Florida Atlantic,UCF,7.443398310209762
401411115,Western Michigan,Pittsburgh,11.761420557463087
401405082,Iowa,Nevada,-12.348414698814175
401426561,New Mexico,UTEP,-3.2689307330951216
401426562,Texas,UT San Antonio,-15.282965783349326
401426556,Clemson,Louisiana Tech,-26.687240193286932
401403990,Oregon State,Montana State,-34.05290901596963
401403890,Texas A&M,Miami,-5.115162166141861
401403993,Utah,San Diego State,-14.178335116612537
401403992,USC,Fresno State,-4.3600021396132425
401403986,Arizona State,Eastern Michigan,-20.213720383203245
401403985,Arizona,North Dakota State,-8.595999432008062
401415219,Hawai'i,Duquesne,6.789512512599069
