# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = CFBVoP_WinProb_model
# start_datetime = 2026-09-17 19:01:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 2500
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/mn/cz5gy25n1yg1r_ksn1lp_81r0000gn/T/tmpupieconm/sapj88b0.json
# init = 2 (Default)
# random
#   seed = 802
# output
#   file = /var/folders/mn/cz5gy25n1yg1r_ksn1lp_81r0000gn/T/tmpupieconm/CFBVoP_WinProbfx96ckxl/CFBVoP_WinProb-20260917150155_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --filename-in-msg=CFBVoP_WinProb.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_score
# Adaptation terminated
# Step size = 0.47426
# Diagonal elements of inverse mass matrix:
# 0.00613167, 5.66935e-05
-1226.4545,0.84074827,0.47426027,2,3,0,1227.7926,0.1528244,0.079066488
-1226.6158,0.99499627,0.47426027,2,7,0,1227.1546,0.13240409,0.082757563
-1226.4147,0.96407683,0.47426027,2,7,0,1227.0551,0.17069191,0.077077914
-1228.3292,0.80286079,0.47426027,4,15,0,1229.2181,0.19748082,0.068400687
-1226.5977,0.95556493,0.47426027,1,3,0,1228.5715,0.25632123,0.073688894
-1226.6325,0.95404264,0.47426027,2,3,0,1226.8057,0.23414562,0.071790016
-1227.5363,0.9482968,0.47426027,2,5,0,1229.4684,0.30544259,0.067485218
-1227.5232,0.99391815,0.47426027,3,7,0,1227.803,0.29724537,0.067112676
-1227.6087,0.82349996,0.47426027,1,3,0,1229.034,0.23266558,0.068080369
-1226.5251,1,0.47426027,2,3,0,1227.5702,0.2413325,0.072632192
-1226.7351,0.91828476,0.47426027,2,5,0,1227.1986,0.22786673,0.079277898
-1226.6189,1,0.47426027,1,1,0,1226.7765,0.2231219,0.07910911
-1226.6019,0.9836607,0.47426027,3,7,0,1227.2325,0.23307323,0.077929949
-1226.778,0.69900214,0.47426027,2,3,0,1229.3465,0.21104031,0.071990284
-1226.7403,0.92517151,0.47426027,2,3,0,1227.5701,0.2392356,0.071037342
-1227.0042,0.97807273,0.47426027,1,3,0,1227.4795,0.28392552,0.07041031
-1226.2777,0.80444949,0.47426027,2,5,0,1228.1173,0.21189703,0.076655786
-1227.0802,0.91702956,0.47426027,2,7,0,1228.1787,0.13378503,0.086396572
-1227.2667,0.9728135,0.47426027,1,1,0,1227.3002,0.13210356,0.0872432
-1226.6195,0.91850926,0.47426027,2,7,0,1229.0107,0.14188011,0.079020397
-1226.7115,0.86492246,0.47426027,2,3,0,1227.8445,0.17294047,0.074970301
-1226.269,0.99518576,0.47426027,2,3,0,1226.7375,0.2094661,0.076624023
-1226.3251,0.77283167,0.47426027,2,3,0,1227.9426,0.17639608,0.080227789
-1227.0894,0.84504157,0.47426027,3,7,0,1227.8922,0.16675235,0.073958635
-1227.2362,0.99154357,0.47426027,2,3,0,1227.364,0.25140486,0.07902824
-1227.848,0.98054274,0.47426027,2,3,0,1228.1241,0.22796105,0.067688391
-1227.8882,0.89598019,0.47426027,2,7,0,1229.5269,0.17699924,0.087079769
-1226.833,1,0.47426027,2,3,0,1227.7705,0.13938141,0.085020347
-1226.3781,0.98475566,0.47426027,2,7,0,1227.2155,0.20118806,0.074888597
-1227.22,0.9255225,0.47426027,2,7,0,1229.937,0.26763932,0.06826161
-1226.8915,0.9674042,0.47426027,2,3,0,1227.4897,0.26322014,0.07000438
-1227.2025,0.76691078,0.47426027,2,3,0,1228.1829,0.21396888,0.070253364
-1227.4133,0.98830546,0.47426027,2,3,0,1227.6056,0.22128213,0.069208854
-1227.1001,0.95340442,0.47426027,2,3,0,1228.0566,0.28650247,0.069520884
-1226.752,0.99491632,0.47426027,1,3,0,1227.2602,0.25961881,0.070983236
-1226.4011,0.88292105,0.47426027,2,7,0,1227.8273,0.1581157,0.081266883
-1228.4273,0.67797043,0.47426027,2,3,0,1228.9413,0.065897986,0.081266793
-1227.1831,1,0.47426027,2,3,0,1228.2972,0.093485226,0.085277116
-1227.4625,0.99513465,0.47426027,2,3,0,1227.5287,0.099672472,0.088329751
-1228.7371,0.67611087,0.47426027,2,3,0,1229.4972,0.07015517,0.079587605
-1227.0895,1,0.47426027,2,3,0,1228.8239,0.10069737,0.085478853
-1227.4467,0.91087689,0.47426027,2,3,0,1227.6013,0.12120963,0.088199598
-1226.9736,1,0.47426027,2,3,0,1227.4631,0.10839183,0.085077011
-1226.9828,0.99903224,0.47426027,4,15,0,1227.0683,0.27784467,0.069894108
-1226.4637,0.83255016,0.47426027,4,15,0,1229.4585,0.15526642,0.082076447
-1226.4537,1,0.47426027,1,1,0,1226.4691,0.15472989,0.08194344
-1226.8894,0.92480447,0.47426027,3,7,0,1227.175,0.16097708,0.084670173
-1228.7069,0.77604012,0.47426027,2,5,0,1229.2683,0.1324212,0.072741906
-1226.6985,0.85348736,0.47426027,2,3,0,1230.0395,0.21046561,0.080690362
-1226.7982,0.97761346,0.47426027,3,7,0,1227.2591,0.24688847,0.07750231
-1226.3366,0.99623187,0.47426027,2,5,0,1227.0774,0.2074802,0.07842231
-1226.962,0.88191541,0.47426027,2,7,0,1227.6496,0.17438495,0.084310109
-1227.1518,0.99913914,0.47426027,3,7,0,1227.2973,0.2815911,0.074595472
-1226.5413,0.90766619,0.47426027,2,7,0,1228.1748,0.1661018,0.0765725
-1226.5446,0.99690038,0.47426027,2,5,0,1226.6943,0.17640461,0.075565762
-1226.912,0.95750114,0.47426027,3,7,0,1227.415,0.12230443,0.085445533
-1226.3244,0.87571004,0.47426027,3,15,0,1227.9919,0.2047136,0.075257644
-1227.2412,0.80554536,0.47426027,1,3,0,1227.4583,0.16245177,0.07381385
-1226.7255,1,0.47426027,2,7,0,1227.4268,0.19542552,0.07317402
-1226.3383,0.94601899,0.47426027,2,7,0,1227.7667,0.19094452,0.079744127
-1226.695,0.95734721,0.47426027,2,5,0,1227.0504,0.14791652,0.084053078
-1227.5504,0.80272229,0.47426027,1,3,0,1228.0156,0.19739473,0.08479075
-1226.5758,0.96862968,0.47426027,2,7,0,1228.0018,0.1351555,0.082279839
-1227.2774,0.96292152,0.47426027,2,3,0,1227.4062,0.09973223,0.087217239
-1227.2065,0.99973894,0.47426027,2,3,0,1227.2968,0.10593377,0.086996819
-1228.3601,0.89138941,0.47426027,3,7,0,1229.2555,0.26777485,0.06473076
-1227.4517,1,0.47426027,2,3,0,1228.2486,0.3074943,0.071257248
-1226.3973,0.97645299,0.47426027,2,7,0,1229.581,0.15509683,0.080888596
-1226.6364,0.96864111,0.47426027,2,3,0,1226.6812,0.16697158,0.083143122
-1228.242,0.95885696,0.47426027,4,15,0,1228.5841,0.33495196,0.065294936
-1227.7825,0.99224413,0.47426027,2,3,0,1228.4033,0.30723373,0.066116343
-1227.782,0.84548882,0.47426027,1,3,0,1228.8329,0.31645153,0.072022825
-1228.5698,0.88516794,0.47426027,2,3,0,1229.8822,0.35398993,0.067586589
-1227.3251,0.85915806,0.47426027,2,3,0,1229.8713,0.2833967,0.067809874
-1226.6567,0.99955399,0.47426027,3,7,0,1227.3853,0.26136271,0.073359939
-1226.609,0.85009782,0.47426027,2,7,0,1228.2228,0.13185323,0.082375245
-1227,0.9604386,0.47426027,3,7,0,1227.1183,0.10378978,0.083414023
-1226.3657,0.99133976,0.47426027,2,7,0,1227.1584,0.15858171,0.080136546
-1226.5727,0.96435642,0.47426027,2,7,0,1227.5597,0.23668009,0.072166748
-1226.5497,1,0.47426027,3,7,0,1226.6716,0.25169785,0.074104941
-1227.0897,0.88584711,0.47426027,2,7,0,1228.0489,0.1383371,0.07674074
-1226.528,0.99756558,0.47426027,2,7,0,1227.4336,0.24090316,0.076259071
-1226.7115,0.95904761,0.47426027,2,3,0,1227.1123,0.24333174,0.071136157
-1228.8345,0.66536906,0.47426027,2,7,0,1229.8757,0.24987256,0.083627353
-1231.1645,0.96844876,0.47426027,2,7,0,1231.5617,-0.013689818,0.085783759
-1229.1633,1,0.47426027,2,3,0,1231.1281,0.029118672,0.084898832
-1229.6722,0.91989942,0.47426027,1,1,0,1229.9633,0.016413561,0.085276015
-1226.6219,1,0.47426027,3,7,0,1229.8018,0.16072094,0.083284773
-1226.3831,0.97499996,0.47426027,2,3,0,1227.143,0.16211928,0.078560341
-1227.2752,0.95123094,0.47426027,2,7,0,1227.8576,0.30089275,0.070468146
-1226.4056,0.83439672,0.47426027,3,7,0,1230.5448,0.23042196,0.073866999
-1226.3047,0.94214139,0.47426027,2,3,0,1226.7524,0.21861573,0.075566536
-1226.2604,0.99943758,0.47426027,2,7,0,1226.348,0.1832224,0.078466198
-1226.5872,0.92946857,0.47426027,2,3,0,1226.6667,0.15715844,0.077238494
-1226.3603,0.94992058,0.47426027,2,3,0,1227.0657,0.19035001,0.07577135
-1227.2873,0.94556725,0.47426027,2,5,0,1227.7308,0.1126197,0.087574078
-1227.1249,0.98824684,0.47426027,3,7,0,1227.5017,0.11170609,0.086640642
-1227.7002,0.95815385,0.47426027,2,3,0,1227.7644,0.069688926,0.085004951
-1228.1495,0.92155737,0.47426027,1,3,0,1229.0139,0.084285132,0.091176328
-1228.1113,1,0.47426027,3,7,0,1228.2334,0.080430582,0.091000847
-1226.9273,0.83763468,0.47426027,3,7,0,1229.2731,0.10830252,0.083114096
-1227.2158,0.83954485,0.47426027,1,3,0,1228.0224,0.16481864,0.085767932
-1226.5747,0.99704534,0.47426027,3,7,0,1227.616,0.15696172,0.08306498
-1227.8519,0.97544444,0.47426027,4,15,0,1227.9397,0.062480443,0.087849474
-1226.8872,0.92780222,0.47426027,2,3,0,1228.4191,0.13281071,0.08539167
-1226.312,0.98403316,0.47426027,2,7,0,1228.0717,0.22030602,0.075469357
-1226.2532,0.97483732,0.47426027,3,9,0,1226.4561,0.18955552,0.077620965
-1226.2693,0.95448803,0.47426027,2,3,0,1226.5485,0.2093797,0.076401221
-1226.3585,0.98618744,0.47426027,2,7,0,1226.4095,0.20922614,0.074678391
-1227.5526,0.76161692,0.47426027,1,3,0,1227.6332,0.17626298,0.071756183
-1229.2321,0.87239742,0.47426027,2,3,0,1229.607,0.13625131,0.071353042
-1227.1858,1,0.47426027,2,3,0,1228.7009,0.15848169,0.074353975
-1226.3127,0.93516144,0.47426027,2,3,0,1227.6662,0.17556291,0.077765456
-1226.2837,0.99939951,0.47426027,2,7,0,1226.4389,0.19148595,0.076621191
-1226.5273,0.92055593,0.47426027,2,3,0,1226.7867,0.20023925,0.073880211
-1227.7436,0.942141,0.47426027,2,7,0,1228.567,0.10245864,0.089597501
-1228.6213,0.83376503,0.47426027,1,1,0,1228.6243,0.11457055,0.091988662
-1228.5985,0.98669643,0.47426027,2,3,0,1229.4517,0.042319386,0.084991317
-1227.9193,0.99049747,0.47426027,2,7,0,1230.6823,0.31374238,0.073395625
-1227.2778,0.99311811,0.47426027,3,7,0,1228.3324,0.1166247,0.078573117
-1227.2415,0.99805384,0.47426027,2,7,0,1227.7872,0.27196774,0.076566322
-1227.1032,0.99557741,0.47426027,2,3,0,1227.4592,0.17219061,0.073452649
-1227.0955,0.91781365,0.47426027,2,3,0,1228.0344,0.19672649,0.083386095
-1227.0946,0.99565282,0.47426027,2,7,0,1228.2642,0.22556233,0.07001483
-1227.7588,0.99465033,0.47426027,4,15,0,1228.1404,0.26532658,0.066394965
-1227.4125,1,0.47426027,1,1,0,1227.7279,0.26849438,0.067469972
-1227.2104,1,0.47426027,1,1,0,1227.3961,0.27231078,0.068287705
-1227.1158,0.90531814,0.47426027,3,7,0,1227.8715,0.25639776,0.068868432
-1227.7779,0.79158713,0.47426027,1,3,0,1228.9473,0.19455603,0.069854082
-1226.2612,0.98409807,0.47426027,2,7,0,1229.2504,0.18360983,0.07861496
-1226.3078,0.84302736,0.47426027,2,3,0,1227.3695,0.21600318,0.075281274
-1226.5619,0.93710805,0.47426027,2,3,0,1226.7787,0.18302333,0.074905748
-1227.2099,0.94537076,0.47426027,2,7,0,1227.6344,0.29562935,0.071875123
-1226.6366,0.93680034,0.47426027,3,7,0,1227.7361,0.23041942,0.078455098
-1226.6366,0.86949636,0.47426027,1,1,0,1227.0693,0.23041942,0.078455098
-1226.5589,0.90750547,0.47426027,2,7,0,1227.3677,0.17815564,0.075327874
-1226.7232,0.95642698,0.47426027,1,1,0,1226.7763,0.17435139,0.074791831
-1226.8678,0.83458665,0.47426027,2,3,0,1228.3786,0.13337746,0.078443976
-1227.1933,0.97579989,0.47426027,2,7,0,1227.7899,0.28212937,0.074777724
-1227.0244,0.99941144,0.47426027,4,15,0,1227.4568,0.26643481,0.076199494
-1227.3311,0.80662562,0.47426027,1,3,0,1228.8664,0.19253815,0.071199203
-1227.3572,0.99856618,0.47426027,3,15,0,1227.6304,0.1919108,0.084594422
-1226.566,1,0.47426027,2,3,0,1227.187,0.16730888,0.082699484
-1226.7066,0.95947,0.47426027,1,1,0,1226.7438,0.17706744,0.083032723
-1226.5696,0.74455499,0.47426027,2,3,0,1228.8978,0.16990933,0.076012544
-1226.7825,0.98271002,0.47426027,2,3,0,1226.8445,0.2308825,0.079214664
-1226.7825,0.71066502,0.47426027,1,1,0,1227.8111,0.2308825,0.079214664
-1226.373,0.99891179,0.47426027,1,3,0,1226.9254,0.23039403,0.075684746
-1226.6093,0.95626744,0.47426027,2,3,0,1226.7723,0.25497539,0.074538581
-1227.154,0.88017714,0.47426027,1,3,0,1227.3349,0.26023489,0.077670029
-1226.659,0.99683233,0.47426027,1,3,0,1227.1951,0.25776603,0.074649737
-1227.0678,0.92511172,0.47426027,2,3,0,1227.5344,0.28727963,0.072515286
-1226.4814,0.99282559,0.47426027,2,7,0,1228.0236,0.1635173,0.077299204
-1227.0781,0.86460439,0.47426027,3,7,0,1228.8853,0.15789157,0.085592824
-1226.9999,1,0.47426027,3,7,0,1227.1785,0.11654925,0.080132175
-1226.9408,0.76530528,0.47426027,2,5,0,1229.1512,0.17449963,0.073854745
-1226.7103,1,0.47426027,2,3,0,1226.963,0.24066986,0.077734254
-1226.3772,0.99820308,0.47426027,2,5,0,1226.8976,0.2096386,0.078650621
-1226.9596,0.85572968,0.47426027,2,3,0,1227.5944,0.22311581,0.080753633
-1226.2814,0.98323971,0.47426027,2,3,0,1227.1182,0.21325762,0.07649377
-1226.7713,0.58999476,0.47426027,2,3,0,1230.2894,0.26912584,0.073343323
-1227.1921,0.95851367,0.47426027,2,3,0,1227.5956,0.27922104,0.068451783
-1227.2979,0.9772821,0.47426027,1,1,0,1227.3268,0.27641648,0.067881542
-1227.2073,1,0.47426027,1,1,0,1227.3116,0.2826364,0.068450402
-1227.0549,0.97792239,0.47426027,2,3,0,1227.3334,0.28876127,0.071013577
-1228.4896,0.91379786,0.47426027,1,3,0,1230.0496,0.35091909,0.066097252
-1228.3495,0.98591521,0.47426027,2,3,0,1229.3887,0.32733401,0.064237943
-1227.7274,0.90349669,0.47426027,2,3,0,1229.1511,0.27770635,0.066211119
-1226.5255,0.99747405,0.47426027,3,7,0,1228.3691,0.22139142,0.072851041
-1226.2998,0.99983701,0.47426027,2,7,0,1226.5129,0.21806789,0.076165238
-1227.0324,0.91044804,0.47426027,2,7,0,1227.5543,0.26987961,0.075737403
-1226.4635,0.93451474,0.47426027,2,3,0,1227.6216,0.2299627,0.077184156
-1226.7545,0.94743191,0.47426027,2,3,0,1227.2304,0.24826923,0.070821664
-1227.7487,0.82948962,0.47426027,2,3,0,1228.3323,0.27529261,0.066185486
-1227.3751,1,0.47426027,1,1,0,1227.7175,0.27249544,0.067563575
-1227.5903,0.62588715,0.47426027,2,3,0,1229.9025,0.20384976,0.069729352
-1226.6576,1,0.47426027,2,3,0,1227.7243,0.26147491,0.072714891
-1226.6756,0.99725857,0.47426027,2,3,0,1226.7587,0.26043085,0.071950496
-1227.7549,0.83219211,0.47426027,2,3,0,1228.0691,0.3119263,0.072808667
-1226.4811,0.69126965,0.47426027,2,7,0,1230.7789,0.16230285,0.077444194
-1226.5968,0.99225705,0.47426027,2,5,0,1226.9358,0.13676218,0.082979033
-1226.5968,0.47430422,0.47426027,1,3,0,1229.6344,0.13676218,0.082979033
-1226.9245,0.92888008,0.47426027,2,7,0,1229.2652,0.24868407,0.069885781
-1226.9956,0.95467162,0.47426027,2,3,0,1227.4007,0.2691929,0.069431831
-1226.9859,0.8921814,0.47426027,1,3,0,1227.8086,0.27422289,0.074696019
-1227.9753,0.78474831,0.47426027,1,1,0,1227.9804,0.29695484,0.076214887
-1226.4693,1,0.47426027,2,3,0,1228.0123,0.24091003,0.075426899
-1226.3351,0.99463289,0.47426027,2,7,0,1227.034,0.16377986,0.079910064
-1226.2973,1,0.47426027,2,3,0,1226.3339,0.17312187,0.079611844
-1226.3961,0.98595407,0.47426027,3,7,0,1226.824,0.15766555,0.081145868
-1227.2517,0.97955899,0.47426027,2,7,0,1227.478,0.096917457,0.086830954
-1227.3897,0.87571679,0.47426027,1,3,0,1228.0677,0.091431653,0.082047976
-1227.3373,0.99969845,0.47426027,3,7,0,1227.7067,0.15000385,0.086889243
-1227.3195,0.99925279,0.47426027,2,3,0,1227.5395,0.097188457,0.081396871
-1228.6374,0.73767751,0.47426027,2,7,0,1230.8391,0.13319793,0.091273418
-1228.4812,0.99261139,0.47426027,2,3,0,1229.1451,0.038152696,0.087651676
-1228.1636,1,0.47426027,2,3,0,1228.5408,0.049794172,0.086836351
-1228.6282,0.97413429,0.47426027,2,3,0,1228.6763,0.035576623,0.086753353
-1227.5778,0.98185998,0.47426027,2,3,0,1228.8115,0.077842176,0.087763912
-1227.9584,0.96789113,0.47426027,2,3,0,1228.4553,0.069943679,0.089921743
-1229.1774,0.97356978,0.47426027,4,15,0,1230.1311,0.36072986,0.06239338
-1227.5079,0.83797236,0.47426027,4,15,0,1230.4338,0.077172031,0.085063273
-1226.5646,0.60707703,0.47426027,2,7,0,1231.0537,0.21251263,0.079785356
-1226.5319,0.9464022,0.47426027,2,7,0,1227.2796,0.24015584,0.076418694
-1226.8008,0.9772597,0.47426027,2,3,0,1226.8188,0.24782667,0.07740025
-1226.5147,1,0.47426027,1,1,0,1226.7397,0.23938471,0.07635496
-1226.7465,0.99211544,0.47426027,2,5,0,1227.4839,0.26859112,0.072446158
-1226.7177,0.96036949,0.47426027,2,3,0,1226.9697,0.22100389,0.071773308
-1227.652,0.65997379,0.47426027,2,3,0,1230.1741,0.2359912,0.081942231
-1227.4848,1,0.47426027,1,1,0,1227.8981,0.22820657,0.082140219
-1226.3578,1,0.47426027,1,3,0,1227.4622,0.18121425,0.080467246
-1226.3533,0.99995993,0.47426027,3,7,0,1226.3726,0.17808524,0.080542687
-1226.9859,0.8705063,0.47426027,1,3,0,1227.0454,0.20452329,0.082405516
-1226.7675,0.99718735,0.47426027,3,7,0,1227.1789,0.12239334,0.081193474
-1228.6686,0.95582571,0.47426027,2,7,0,1229.1452,0.072907339,0.09296631
-1227.3889,0.99586104,0.47426027,2,3,0,1228.6794,0.092706595,0.087618304
-1226.9333,0.95694311,0.47426027,1,3,0,1228.1062,0.14067415,0.085544518
-1227.7824,0.89763378,0.47426027,2,3,0,1227.9116,0.17264713,0.08706283
-1226.7719,1,0.47426027,2,3,0,1227.5928,0.12085485,0.081558581
-1226.7884,0.99256366,0.47426027,1,1,0,1226.845,0.12073181,0.081324611
-1226.8531,0.88610957,0.47426027,2,3,0,1227.7178,0.12978625,0.079044792
-1227.5308,0.71944349,0.47426027,2,7,0,1230.0171,0.29198492,0.075066042
-1226.8595,1,0.47426027,2,3,0,1227.3892,0.27548307,0.072877255
-1228.8946,0.79167617,0.47426027,2,3,0,1229.1467,0.23612097,0.065
-1228.2133,1,0.47426027,2,3,0,1228.934,0.3192957,0.073821875
-1226.429,0.99742149,0.47426027,2,3,0,1228.2661,0.23519107,0.073705485
-1226.4729,0.96821561,0.47426027,2,7,0,1227.4771,0.1461532,0.080225238
-1228.0758,0.67147213,0.47426027,2,7,0,1230.7919,0.23863754,0.066604853
-1226.401,1,0.47426027,2,3,0,1228.0971,0.2351132,0.075148437
-1226.3335,0.9281771,0.47426027,2,3,0,1226.8704,0.22036208,0.074830255
-1227.1374,0.93109189,0.47426027,2,7,0,1227.4307,0.2573026,0.068759783
-1227.5631,0.95062021,0.47426027,1,3,0,1228.236,0.31490647,0.069447697
-1227.4346,0.87775879,0.47426027,1,3,0,1228.9546,0.28926029,0.075003658
-1228.0844,0.72864985,0.47426027,1,3,0,1230.0583,0.21037058,0.068119061
-1226.9919,1,0.47426027,2,3,0,1227.8791,0.27608793,0.074394233
-1230.8251,0.85450981,0.47426027,3,7,0,1231.2299,-0.019885922,0.088489078
-1229.5552,1,0.47426027,1,1,0,1230.5879,0.003980121,0.090047028
-1226.2991,0.98916515,0.47426027,3,11,0,1231.7521,0.192875,0.079138519
-1226.2663,1,0.47426027,1,3,0,1226.3055,0.18320147,0.078869318
-1226.708,0.77143184,0.47426027,2,7,0,1228.2376,0.25694565,0.071285969
-1226.8721,0.92882267,0.47426027,3,7,0,1227.8628,0.23033953,0.070675023
-1228.222,0.89724826,0.47426027,2,3,0,1228.3571,0.22968871,0.066718887
-1226.5002,1,0.47426027,2,3,0,1228.0961,0.24582913,0.074796282
-1227.4253,0.64112804,0.47426027,2,3,0,1230.2212,0.28248193,0.06732289
-1227.7627,0.92423573,0.47426027,2,3,0,1227.9838,0.31627483,0.071918946
-1227.7627,0.79769499,0.47426027,1,1,0,1228.4908,0.31627483,0.071918946
-1226.99,0.95824496,0.47426027,2,3,0,1228.2789,0.18257551,0.073032632
-1226.9913,0.98481686,0.47426027,2,3,0,1227.3887,0.19100383,0.083399927
-1226.8351,1,0.47426027,2,3,0,1227.1307,0.17114651,0.074565575
-1226.509,0.9104387,0.47426027,2,7,0,1227.9558,0.18299396,0.08159304
-1229.5935,0.91851298,0.47426027,3,7,0,1229.9931,0.030308014,0.09545151
-1226.3719,0.9964265,0.47426027,4,15,0,1230.284,0.17348465,0.080896218
-1226.3719,0.49186346,0.47426027,2,3,0,1229.3123,0.17348465,0.080896218
-1227.7157,0.91699438,0.47426027,4,15,0,1227.8243,0.31470753,0.071926136
-1228.7546,0.76778571,0.47426027,1,1,0,1228.8024,0.33327709,0.07369709
-1230.5729,0.78836454,0.47426027,2,7,0,1232.5505,0.11717491,0.07076098
-1226.7512,1,0.47426027,2,3,0,1230.2104,0.24741449,0.077147352
-1228.4384,0.80816671,0.47426027,2,7,0,1228.7485,0.13617761,0.072982876
-1229.0559,0.83877462,0.47426027,1,1,0,1229.5406,0.12989927,0.072259437
-1227.632,1,0.47426027,2,7,0,1229.3415,0.16332972,0.087171341
-1226.8292,1,0.47426027,2,3,0,1227.684,0.14617967,0.077068078
-1226.5129,1,0.47426027,2,5,0,1226.9448,0.17075467,0.076296391
-1228.234,0.94401841,0.47426027,2,7,0,1228.7398,0.081410979,0.091480419
-1227.3785,1,0.47426027,2,3,0,1228.1852,0.08557915,0.086717664
-1227.4273,0.80019135,0.47426027,2,7,0,1231.5715,0.20343344,0.070203569
-1229.9126,0.826871,0.47426027,3,7,0,1230.7235,0.23390437,0.063350766
-1230.452,0.88940488,0.47426027,1,1,0,1231.1874,0.23986635,0.062199709
-1228.3055,1,0.47426027,1,1,0,1229.9174,0.2654799,0.064941447
-1227.8905,1,0.47426027,2,3,0,1228.7674,0.3277727,0.067464944
-1227.1391,0.76694258,0.47426027,2,3,0,1229.7527,0.29142798,0.069770348
-1226.4897,0.93537095,0.47426027,2,3,0,1227.551,0.23263296,0.07289657
-1227.8604,0.73219709,0.47426027,2,3,0,1228.5641,0.25060483,0.066616869
-1229.3715,0.6671317,0.47426027,1,1,0,1229.4408,0.23923777,0.063967304
-1230.5974,0.98299913,0.47426027,4,15,0,1231.427,0.11323092,0.096148725
-1227.6025,1,0.47426027,2,3,0,1230.6683,0.11178582,0.088958146
-1228.9035,0.89788695,0.47426027,2,3,0,1229.0328,0.04277702,0.083336337
-1226.3714,0.95882337,0.47426027,2,7,0,1229.4755,0.1580931,0.080438315
-1226.9519,0.83875775,0.47426027,1,3,0,1227.3153,0.20288656,0.082398774
-1226.6984,0.99021176,0.47426027,3,7,0,1228.1868,0.18564235,0.082494232
-1226.8746,0.84833238,0.47426027,2,7,0,1228.2777,0.16380007,0.07505318
-1226.614,0.98486858,0.47426027,2,7,0,1228.5147,0.13146092,0.081499562
-1227.344,0.86704411,0.47426027,2,7,0,1227.9813,0.23132756,0.081410649
-1227.688,0.99536685,0.47426027,2,7,0,1227.7547,0.10098855,0.078950601
-1226.8064,1,0.47426027,2,3,0,1227.4697,0.12053441,0.081126817
-1227.0325,0.9516457,0.47426027,3,7,0,1227.5335,0.13352281,0.077555986
-1226.8615,1,0.47426027,2,3,0,1227.1462,0.12914736,0.079083311
-1227.6704,0.71500376,0.47426027,2,3,0,1229.4688,0.10280739,0.07877383
-1226.3321,0.91143711,0.47426027,2,7,0,1228.7989,0.20390747,0.075203698
-1226.6555,0.95048421,0.47426027,2,7,0,1226.7949,0.20597414,0.080840577
-1227.7462,0.9248257,0.47426027,2,7,0,1228.3548,0.2229238,0.068211438
-1226.2623,0.95916761,0.47426027,2,7,0,1228.1626,0.20406949,0.076465453
-1226.2663,0.99862111,0.47426027,4,15,0,1226.3156,0.1868973,0.078828481
-1226.8323,0.98101779,0.47426027,2,5,0,1227.0236,0.26601251,0.070543737
-1226.98,0.85207593,0.47426027,2,7,0,1227.9992,0.19301902,0.072312904
-1226.3061,0.94019482,0.47426027,2,5,0,1227.5168,0.17438037,0.078058975
-1226.6453,0.51830256,0.47426027,2,3,0,1230.8571,0.20163346,0.081126927
-1227.3926,0.93909981,0.47426027,3,7,0,1227.9012,0.084342481,0.083906199
-1226.6285,0.95803532,0.47426027,2,7,0,1227.9925,0.21347878,0.080067228
-1226.2736,1,0.47426027,1,3,0,1226.5621,0.19463924,0.078593702
-1226.7695,0.9419531,0.47426027,2,5,0,1227.1878,0.14814297,0.084503255
-1226.5823,0.94426425,0.47426027,2,7,0,1227.3453,0.18644026,0.081834794
-1228.2444,0.6895891,0.47426027,2,7,0,1230.8436,0.046876136,0.088913124
-1228.328,0.80551639,0.47426027,2,3,0,1230.0522,0.058727788,0.082949858
-1226.5047,0.92115202,0.47426027,2,3,0,1229.0489,0.1432946,0.080267071
-1226.4804,1,0.47426027,2,3,0,1226.5393,0.15576525,0.082265861
-1226.3257,1,0.47426027,2,3,0,1226.4767,0.16536377,0.079678256
-1228.6903,0.67924629,0.47426027,2,7,0,1232.2257,0.13923948,0.09111243
-1227.8815,0.96638306,0.47426027,2,3,0,1229.2463,0.1117865,0.076930121
-1226.4826,1,0.47426027,2,5,0,1227.9775,0.22518008,0.077947666
-1226.6897,0.91763433,0.47426027,2,7,0,1227.505,0.21685227,0.07210196
-1227.7817,0.87927923,0.47426027,2,7,0,1229.7705,0.1461424,0.088463398
-1226.6537,0.87312207,0.47426027,2,5,0,1230.078,0.23871122,0.077606991
