# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = CFBVoP_WinProb_model
# start_datetime = 2026-09-17 19:01:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 2500
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/mn/cz5gy25n1yg1r_ksn1lp_81r0000gn/T/tmpupieconm/sapj88b0.json
# init = 2 (Default)
# random
#   seed = 802
# output
#   file = /var/folders/mn/cz5gy25n1yg1r_ksn1lp_81r0000gn/T/tmpupieconm/CFBVoP_WinProbfx96ckxl/CFBVoP_WinProb-20260917150155_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --filename-in-msg=CFBVoP_WinProb.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_score
# Adaptation terminated
# Step size = 0.420159
# Diagonal elements of inverse mass matrix:
# 0.00531687, 5.01343e-05
-1226.6849,1,0.42015932,2,3,0,1229.1397,0.25168854,0.076055717
-1227.5689,0.89874086,0.42015932,3,11,0,1228.2861,0.14475774,0.087879731
-1228.9024,0.97621023,0.42015932,3,7,0,1229.1588,0.029225213,0.086422173
-1229.2676,0.84111122,0.42015932,1,3,0,1232.1224,0.040984417,0.094608256
-1227.4762,0.89969972,0.42015932,3,9,0,1232.0506,0.24764314,0.067828195
-1227.327,0.93655504,0.42015932,2,3,0,1228.6201,0.30353729,0.070052382
-1227.5443,0.99969108,0.42015932,3,7,0,1227.7624,0.29561742,0.066952296
-1227.289,1,0.42015932,2,3,0,1227.5795,0.28436027,0.068021167
-1227.2788,1,0.42015932,2,3,0,1227.3214,0.28419339,0.068074007
-1226.4805,0.99714312,0.42015932,3,11,0,1227.8021,0.1558749,0.082268222
-1227.1176,0.91577166,0.42015932,3,7,0,1227.7917,0.10838365,0.086473514
-1226.7145,0.9549692,0.42015932,2,7,0,1229.8199,0.18995032,0.073604889
-1230.3081,0.67867328,0.42015932,2,7,0,1230.4628,0.27144125,0.084502458
-1229.4882,1,0.42015932,1,1,0,1230.5082,0.26747506,0.083338259
-1229.2695,1,0.42015932,1,1,0,1229.8993,0.26313623,0.083309588
-1226.4889,0.78599102,0.42015932,2,3,0,1232.5505,0.22216353,0.073088568
-1227.1656,0.81902972,0.42015932,2,3,0,1228.2086,0.22808464,0.081090636
-1226.8529,1,0.42015932,1,1,0,1227.1539,0.22457811,0.080163405
-1226.8997,0.99969898,0.42015932,3,7,0,1226.9127,0.20215253,0.082245891
-1227.4443,0.95961518,0.42015932,3,7,0,1227.6216,0.19723874,0.084488538
-1227.9292,0.98203357,0.42015932,2,5,0,1230.1444,0.07849547,0.090156334
-1227.183,1,0.42015932,3,11,0,1227.9595,0.29553142,0.070133833
-1229.5107,0.91770116,0.42015932,3,7,0,1229.8293,0.35084381,0.060794623
-1230.0762,0.90810344,0.42015932,1,1,0,1230.1178,0.34286736,0.059336203
-1231.9666,0.94025724,0.42015932,2,3,0,1232.5185,0.44281597,0.063228064
-1231.1968,0.82871529,0.42015932,2,3,0,1234.4511,0.41004018,0.068483975
-1227.3798,0.99964713,0.42015932,3,11,0,1231.4861,0.15228258,0.074283124
-1227.9333,0.90164342,0.42015932,1,1,0,1228.0506,0.13831862,0.074007033
-1226.6618,1,0.42015932,2,7,0,1228.2094,0.15333411,0.083736614
-1226.3961,0.98622011,0.42015932,2,7,0,1227.2206,0.20291445,0.0794183
-1226.2561,1,0.42015932,2,7,0,1226.4128,0.20199659,0.076761592
-1226.2554,0.99773441,0.42015932,4,15,0,1226.4329,0.20287836,0.076881505
-1226.2539,0.99922087,0.42015932,3,11,0,1226.3024,0.18933546,0.078291905
-1226.8623,0.9367004,0.42015932,3,7,0,1226.9432,0.19413215,0.082672439
-1227.2285,0.9964334,0.42015932,3,11,0,1227.7858,0.230267,0.069337614
-1226.9479,0.98321238,0.42015932,1,3,0,1227.8535,0.27276015,0.069884984
-1226.6586,0.94594033,0.42015932,4,15,0,1227.5334,0.25543121,0.075144791
-1226.2715,0.99829869,0.42015932,3,11,0,1226.9154,0.20520609,0.077568023
-1226.3537,0.99619809,0.42015932,2,7,0,1226.6129,0.16045707,0.079894052
-1227.0088,0.91971609,0.42015932,2,7,0,1227.4432,0.17268718,0.073748379
-1226.3616,0.99598784,0.42015932,2,7,0,1227.2899,0.16159721,0.079086177
-1226.8726,0.92577203,0.42015932,3,7,0,1227.1295,0.16355777,0.075084044
-1226.3793,0.98037127,0.42015932,3,15,0,1228.0745,0.15744286,0.080657596
-1226.3157,0.99838237,0.42015932,3,11,0,1226.516,0.22076221,0.075357885
-1226.3544,0.99459176,0.42015932,2,7,0,1226.6408,0.16039283,0.080067103
-1226.7871,0.95423093,0.42015932,2,7,0,1228.1439,0.26234395,0.075164874
-1226.758,0.99599002,0.42015932,2,7,0,1226.9432,0.25392535,0.076293723
-1226.8612,0.71885215,0.42015932,2,3,0,1230.0586,0.26967437,0.074466623
-1227.136,0.93028275,0.42015932,2,3,0,1227.6707,0.2655768,0.076909281
-1226.2723,0.98262688,0.42015932,2,7,0,1228.5305,0.20298038,0.077845235
-1227.8638,0.86373483,0.42015932,2,3,0,1228.1013,0.19463684,0.069638623
-1227.155,1,0.42015932,1,1,0,1227.7562,0.20188662,0.071127509
-1226.6112,0.99967832,0.42015932,3,7,0,1227.2689,0.25063393,0.075512835
-1226.7637,0.96079094,0.42015932,2,7,0,1227.7235,0.15115312,0.076852914
-1226.6332,1,0.42015932,2,7,0,1226.7433,0.20227429,0.081014736
-1226.5636,0.91047879,0.42015932,2,5,0,1227.8988,0.24876279,0.072502419
-1228.047,0.97416956,0.42015932,3,11,0,1228.3156,0.06215857,0.089873848
-1227.4799,0.98101027,0.42015932,3,9,0,1228.6362,0.27381597,0.067139785
-1229.8167,0.9333125,0.42015932,2,3,0,1230.4172,0.39268381,0.064818481
-1229.9375,0.98740758,0.42015932,1,1,0,1230.0623,0.39581773,0.064829309
-1229.3514,0.97455847,0.42015932,3,11,0,1230.9777,0.051470524,0.095045922
-1228.6605,0.91877653,0.42015932,3,11,0,1230.8289,0.35421023,0.068774604
-1227.7505,0.92014297,0.42015932,2,3,0,1229.6477,0.29860627,0.066058304
-1227.9528,0.99872397,0.42015932,3,7,0,1228.3194,0.3308183,0.067501504
-1230.1053,0.95289631,0.42015932,2,3,0,1230.2619,0.38553648,0.060236383
-1228.168,0.99886641,0.42015932,4,15,0,1230.2498,0.33344719,0.065649333
-1227.3212,0.94474461,0.42015932,2,3,0,1228.731,0.2808382,0.067796145
-1226.6041,0.96570284,0.42015932,3,7,0,1227.7291,0.1510931,0.077852527
-1226.6238,0.88225106,0.42015932,1,3,0,1227.7406,0.18424276,0.082196904
-1226.2974,0.9910037,0.42015932,4,15,0,1227.0266,0.18164314,0.079656206
-1226.6208,0.83283845,0.42015932,2,3,0,1227.7994,0.20340711,0.080861023
-1226.9178,0.9321093,0.42015932,3,7,0,1227.9767,0.1089375,0.084035733
-1227.238,0.98659979,0.42015932,2,3,0,1227.2986,0.090198336,0.08446782
-1227.1705,0.9876401,0.42015932,3,9,0,1227.5556,0.26181193,0.068543799
-1228.2053,0.8419963,0.42015932,2,5,0,1228.8572,0.21588378,0.06752169
-1227.4293,1,0.42015932,3,7,0,1228.1003,0.22102158,0.069176062
-1226.6333,0.93135909,0.42015932,2,3,0,1228.0595,0.25958784,0.072987394
-1226.7547,0.94955244,0.42015932,2,7,0,1230.1937,0.1198057,0.082641046
-1226.4188,0.97735568,0.42015932,3,7,0,1226.9953,0.18427668,0.075751847
-1226.5388,0.99798089,0.42015932,2,7,0,1227.0639,0.2504922,0.073278113
-1226.882,0.93999202,0.42015932,2,3,0,1227.0174,0.26612486,0.075303391
-1226.9541,0.97141691,0.42015932,3,11,0,1227.3504,0.17186125,0.074023281
-1227.1053,1,0.42015932,3,7,0,1227.2869,0.16552801,0.0853323
-1226.3688,0.99753259,0.42015932,2,7,0,1227.4129,0.17413152,0.077167188
-1226.335,0.96350793,0.42015932,3,7,0,1226.724,0.17199129,0.080436376
-1227.2009,0.91808057,0.42015932,2,3,0,1227.2835,0.17870993,0.084937914
-1226.3089,0.9994598,0.42015932,2,7,0,1227.373,0.18125973,0.077161728
-1226.279,0.97491192,0.42015932,2,3,0,1226.5554,0.17632319,0.078978791
-1226.475,0.94900354,0.42015932,1,3,0,1226.6935,0.20110828,0.080162794
-1229.5075,0.76825842,0.42015932,2,7,0,1230.2669,0.19176064,0.066583695
-1227.618,0.97691051,0.42015932,3,11,0,1230.5983,0.07883519,0.088261975
-1226.7414,0.98347352,0.42015932,3,7,0,1227.8669,0.12097241,0.082358129
-1228.0912,0.63730045,0.42015932,1,3,0,1230.3321,0.19523859,0.086378439
-1227.441,1,0.42015932,1,1,0,1228.0234,0.18320766,0.085429764
-1226.7045,0.96963374,0.42015932,2,7,0,1228.6678,0.22901426,0.071523254
-1227.0142,0.95801643,0.42015932,4,15,0,1227.3926,0.18601478,0.072688423
-1226.423,0.98558768,0.42015932,3,11,0,1229.3193,0.15508574,0.079145272
-1226.5039,0.99924239,0.42015932,3,7,0,1226.6508,0.1516825,0.082480743
-1226.5039,0.7869475,0.42015932,1,3,0,1228.2338,0.1516825,0.082480743
-1226.5039,0.66936285,0.42015932,2,7,0,1230.4526,0.1516825,0.082480743
-1226.309,0.99851192,0.42015932,2,5,0,1226.5667,0.17540011,0.077854234
-1226.7471,0.97005573,0.42015932,3,11,0,1227.8438,0.2461044,0.070885041
-1227.2572,0.99572042,0.42015932,2,3,0,1227.2762,0.29996872,0.070393213
-1227.5003,0.82234322,0.42015932,2,3,0,1229.075,0.23717981,0.068180981
-1226.2853,0.65284153,0.42015932,3,7,0,1230.8826,0.20957809,0.077364025
-1226.449,0.98479792,0.42015932,3,15,0,1226.7347,0.18210685,0.081223204
-1228.0747,0.86848206,0.42015932,2,7,0,1230.5954,0.33436634,0.066709961
-1228.2332,0.99423427,0.42015932,3,11,0,1228.7058,0.061647795,0.090977537
-1229.0883,0.98840616,0.42015932,2,3,0,1229.106,0.022620354,0.092356436
-1226.5336,0.93924474,0.42015932,3,7,0,1229.8643,0.18495178,0.081636718
-1226.6464,0.96822592,0.42015932,2,7,0,1227.6082,0.24425581,0.076836086
-1226.4101,0.99835089,0.42015932,2,3,0,1226.6979,0.23632954,0.075068473
-1226.3226,0.99930724,0.42015932,2,7,0,1226.5648,0.22151564,0.07630087
-1226.3226,0.70341585,0.42015932,2,3,0,1229.5502,0.22151564,0.07630087
-1226.7528,0.82638649,0.42015932,3,7,0,1227.9628,0.25962503,0.075336203
-1226.5728,0.9896449,0.42015932,1,3,0,1226.9833,0.25165545,0.072631062
-1227.1294,0.98742241,0.42015932,3,7,0,1227.1754,0.29067171,0.06976569
-1226.9077,0.98533353,0.42015932,1,3,0,1227.3458,0.26449276,0.069917443
-1226.5312,0.95847549,0.42015932,2,3,0,1227.2699,0.24376969,0.072646958
-1226.7839,0.94404427,0.42015932,2,7,0,1227.5331,0.17128654,0.074777296
-1226.324,0.9722433,0.42015932,2,7,0,1227.6503,0.22258089,0.075268365
-1226.6879,0.98241403,0.42015932,3,7,0,1226.7763,0.25302937,0.071340948
-1226.6303,1,0.42015932,2,3,0,1226.6845,0.25316094,0.071924344
-1226.4992,0.99150288,0.42015932,2,3,0,1226.7285,0.24146712,0.072959657
-1226.3296,0.99991542,0.42015932,2,7,0,1226.5328,0.22080426,0.074931228
-1226.8161,0.94405433,0.42015932,2,7,0,1227.1096,0.16511324,0.075187895
-1227.6756,0.84992614,0.42015932,1,1,0,1227.6757,0.15021081,0.073597649
-1229.7199,0.81546094,0.42015932,2,7,0,1231.0456,0.31393654,0.078917789
-1226.8176,0.92325226,0.42015932,1,3,0,1230.4859,0.27369461,0.072316439
-1227.2245,0.91725463,0.42015932,3,7,0,1227.698,0.13814031,0.076224305
-1228.8746,0.92782908,0.42015932,2,7,0,1234.1377,0.36011311,0.068745905
-1227.3821,1,0.42015932,3,7,0,1229.0895,0.25752114,0.067819354
-1227.2259,1,0.42015932,2,3,0,1227.5849,0.29393716,0.06905779
-1226.4798,0.98571854,0.42015932,3,7,0,1227.4502,0.18925188,0.081027213
-1226.4798,0.58311696,0.42015932,1,3,0,1230.496,0.18925188,0.081027213
-1226.3872,0.99732754,0.42015932,3,11,0,1227.0331,0.21503428,0.074179206
-1226.256,0.96429621,0.42015932,3,15,0,1226.7519,0.18824951,0.077626663
-1226.3974,0.97720164,0.42015932,2,3,0,1226.4575,0.18244468,0.076083699
-1227.6393,0.94172108,0.42015932,2,5,0,1228.7499,0.078923283,0.08844151
-1227.0168,0.9954296,0.42015932,2,3,0,1227.7771,0.10247546,0.08381175
-1227.3622,0.90485648,0.42015932,1,3,0,1228.0323,0.12306193,0.087826272
-1226.9084,0.99391724,0.42015932,3,11,0,1229.09,0.2296971,0.070545782
-1226.8981,0.96687927,0.42015932,1,3,0,1227.8437,0.27648026,0.070751031
-1226.9364,0.99694894,0.42015932,2,3,0,1227.0054,0.2686549,0.069815877
-1226.8722,0.97012314,0.42015932,2,3,0,1227.3237,0.27083563,0.070454269
-1227.3406,0.96526723,0.42015932,3,15,0,1227.9361,0.087267028,0.08361805
-1228.384,0.97965068,0.42015932,3,7,0,1228.833,0.058983457,0.091607139
-1227.0993,0.9950083,0.42015932,3,11,0,1229.1198,0.28652738,0.069532036
-1226.9336,0.98658367,0.42015932,2,3,0,1227.2214,0.25716632,0.069728145
-1227.6653,0.99022019,0.42015932,4,15,0,1228.0124,0.07500882,0.088233565
-1226.2695,0.99057247,0.42015932,2,7,0,1228.5189,0.2071731,0.077228483
-1227.1259,0.8897079,0.42015932,3,7,0,1228.0039,0.29255362,0.071390692
-1226.6613,0.99090569,0.42015932,3,11,0,1227.3187,0.18524127,0.082333562
-1227.4529,0.90049589,0.42015932,2,7,0,1228.2649,0.19471727,0.070699358
-1226.3607,0.92031577,0.42015932,2,3,0,1228.5334,0.22465743,0.076618323
-1226.3761,0.99473824,0.42015932,2,7,0,1227.11,0.15995641,0.080872445
-1226.7858,0.96353491,0.42015932,2,7,0,1229.1737,0.26702123,0.071104188
-1226.8183,0.78902677,0.42015932,2,3,0,1228.7847,0.2170464,0.071501235
-1228.0382,0.70363608,0.42015932,2,7,0,1231.1836,0.30748581,0.074951917
-1226.86,0.88229678,0.42015932,2,3,0,1229.2125,0.25573783,0.070149671
-1226.8689,0.99950259,0.42015932,3,7,0,1226.9655,0.27721022,0.071917829
-1227.2855,0.77167147,0.42015932,3,7,0,1229.1305,0.23288942,0.069032845
-1227.5136,0.96432119,0.42015932,3,11,0,1228.3645,0.17789076,0.085981434
-1227.9421,0.99370901,0.42015932,2,7,0,1229.3005,0.057967209,0.087613975
-1227.0203,0.97116377,0.42015932,3,7,0,1228.6051,0.16940107,0.073981979
-1226.7175,0.99575154,0.42015932,2,7,0,1227.3787,0.2511002,0.076406695
-1227.1955,0.87499593,0.42015932,4,15,0,1228.8797,0.24556217,0.068843891
-1226.5202,0.98467241,0.42015932,2,7,0,1227.5416,0.21489492,0.073142571
-1226.9278,0.92007099,0.42015932,2,7,0,1227.708,0.15517479,0.075651367
-1228.8617,0.80925304,0.42015932,2,7,0,1229.154,0.25181675,0.083507991
-1227.3611,1,0.42015932,2,3,0,1228.7262,0.24229943,0.080425483
-1227.4958,0.90641822,0.42015932,3,11,0,1229.7047,0.28875241,0.067055573
-1226.4172,0.89694436,0.42015932,2,7,0,1228.5976,0.2266459,0.073660101
-1226.3153,0.99924763,0.42015932,4,15,0,1226.6382,0.16810907,0.079795855
-1228.2971,0.891302,0.42015932,3,7,0,1229.2231,0.044227404,0.088513047
-1228.6199,0.6879452,0.42015932,3,7,0,1232.6689,0.046065446,0.092044199
-1228.5476,0.94967966,0.42015932,3,7,0,1229.2998,0.099429041,0.092248633
-1227.7609,0.98611087,0.42015932,2,3,0,1228.7691,0.069199284,0.08439918
-1229.7932,0.74971736,0.42015932,2,3,0,1230.9404,0.048747319,0.079630294
-1226.738,1,0.42015932,2,3,0,1229.3297,0.13037102,0.08425411
-1227.4845,0.8005381,0.42015932,1,3,0,1228.5694,0.10744102,0.07890349
-1226.3766,0.98910013,0.42015932,3,7,0,1230.2843,0.18516841,0.076033885
-1226.6205,0.98314492,0.42015932,2,7,0,1226.832,0.16165327,0.076531469
-1226.7534,0.99093027,0.42015932,4,15,0,1228.8622,0.1566308,0.084176963
-1227.1391,0.84437738,0.42015932,1,3,0,1228.3757,0.11191756,0.079982932
-1227.154,0.97438951,0.42015932,3,7,0,1227.6458,0.25193687,0.078639544
-1227.1267,0.93697149,0.42015932,3,7,0,1228.0956,0.27142027,0.076056264
-1228.4373,0.83477791,0.42015932,2,3,0,1229.2822,0.30249587,0.077019586
-1226.4713,1,0.42015932,2,3,0,1228.3498,0.20284877,0.074078418
-1226.3434,0.99944047,0.42015932,2,7,0,1226.7455,0.18827525,0.076101667
-1226.2842,0.98226487,0.42015932,2,7,0,1226.5487,0.2112507,0.077083022
-1226.5644,0.91720239,0.42015932,1,3,0,1226.9566,0.18031695,0.07511311
-1228.2424,0.79644289,0.42015932,2,5,0,1229.4495,0.21692472,0.067379907
-1226.8621,1,0.42015932,2,3,0,1228.6733,0.2344202,0.07923885
-1227.0472,0.99428746,0.42015932,2,7,0,1227.0478,0.18688346,0.072508659
-1227.3535,0.98380071,0.42015932,2,3,0,1227.5093,0.19301711,0.071100262
-1227.1509,0.92351847,0.42015932,2,3,0,1228.4154,0.20041846,0.071234727
-1227.7336,0.94643352,0.42015932,2,3,0,1227.8865,0.26214415,0.079596452
-1226.4942,0.98913061,0.42015932,3,15,0,1228.9999,0.19892896,0.08045655
-1226.6048,0.98046505,0.42015932,1,1,0,1226.6217,0.20376465,0.080746192
-1226.3118,0.99945172,0.42015932,3,11,0,1226.7899,0.21025309,0.075230353
-1226.9532,0.99323689,0.42015932,4,15,0,1227.0975,0.10804541,0.084676052
-1226.6761,0.99792627,0.42015932,3,7,0,1227.0306,0.14299534,0.083960069
-1226.2705,0.9983006,0.42015932,3,11,0,1226.7513,0.19160366,0.076865611
-1226.3225,0.99894344,0.42015932,3,7,0,1226.3367,0.20978497,0.075086652
-1226.4204,0.97397058,0.42015932,3,11,0,1227.4373,0.16934716,0.077173707
-1226.768,0.96508042,0.42015932,2,3,0,1226.8602,0.18819518,0.082660858
-1227.1144,0.76037427,0.42015932,2,3,0,1229.513,0.14878096,0.075537074
-1226.5833,0.81096635,0.42015932,2,7,0,1229.358,0.22315143,0.078888422
-1226.3924,0.91785062,0.42015932,2,7,0,1227.5265,0.17499097,0.076834092
-1226.345,1,0.42015932,3,7,0,1226.4459,0.22677674,0.075660385
-1227.0945,0.8636173,0.42015932,1,3,0,1227.4711,0.24380831,0.07927806
-1226.3859,0.91529692,0.42015932,1,3,0,1228.1037,0.20039316,0.074867162
-1228.0845,0.79893192,0.42015932,3,7,0,1228.4325,0.17723983,0.070358793
-1228.6755,0.96505877,0.42015932,2,3,0,1228.8961,0.1772656,0.069108118
-1226.9236,0.9384132,0.42015932,3,7,0,1229.3681,0.2307989,0.070438189
-1226.2713,1,0.42015932,2,7,0,1227.1158,0.2103228,0.076539614
-1226.6768,0.94892079,0.42015932,2,7,0,1228.1573,0.23657297,0.071463002
-1227.0088,0.9539025,0.42015932,2,3,0,1227.2324,0.23493069,0.069931347
-1227.2111,0.89720636,0.42015932,3,7,0,1228.0731,0.20131396,0.070984134
-1228.8959,0.79919676,0.42015932,2,7,0,1230.0662,0.20999346,0.087093095
-1226.3932,0.99988921,0.42015932,2,7,0,1229.2486,0.20347563,0.074630259
-1226.6259,0.99038565,0.42015932,2,7,0,1227.3089,0.23072489,0.071915845
-1226.364,0.99739269,0.42015932,3,7,0,1226.9286,0.22580773,0.074413759
-1226.2516,0.988904,0.42015932,4,15,0,1226.8848,0.18913218,0.078089766
-1226.2502,0.99997692,0.42015932,1,3,0,1226.253,0.19070464,0.077965279
-1226.7036,0.97684721,0.42015932,2,7,0,1227.4899,0.24851384,0.071161879
-1226.3705,0.96352448,0.42015932,3,11,0,1228.1399,0.22702981,0.076386485
-1226.8545,0.96800849,0.42015932,2,7,0,1227.8074,0.27008263,0.074311087
-1226.7803,0.99898897,0.42015932,3,7,0,1227.0213,0.2695823,0.071570408
-1226.5726,0.99580481,0.42015932,1,3,0,1226.9309,0.24862018,0.072370566
-1226.5177,0.94734896,0.42015932,4,15,0,1227.1416,0.23372332,0.072638759
-1227.881,0.80057579,0.42015932,2,7,0,1228.7378,0.17922552,0.070688588
-1226.3078,1,0.42015932,2,3,0,1227.6568,0.21889081,0.075457064
-1228.8431,0.70808017,0.42015932,2,3,0,1229.0393,0.25348913,0.083312513
-1226.439,0.86430187,0.42015932,2,3,0,1231.6926,0.20994357,0.073935903
-1226.6231,0.98098518,0.42015932,2,7,0,1226.91,0.25767534,0.072568919
-1230.61,0.65580383,0.42015932,2,7,0,1233.8896,0.066999718,0.075700527
-1226.97,0.92430235,0.42015932,2,3,0,1231.8277,0.15418195,0.075572111
-1227.78,0.99775786,0.42015932,3,7,0,1228.5506,0.31803294,0.071628453
-1227.2014,0.88413207,0.42015932,3,11,0,1230.5178,0.092662525,0.085431271
-1227.1064,0.8059858,0.42015932,3,7,0,1229.0665,0.10009098,0.082717128
-1226.981,0.95334014,0.42015932,2,3,0,1227.6107,0.12147738,0.085910665
-1226.926,0.93364053,0.42015932,1,3,0,1227.6543,0.11096991,0.082029864
-1227.6844,0.99514771,0.42015932,3,7,0,1227.8596,0.098198522,0.089362033
-1227.6659,0.85450658,0.42015932,3,7,0,1229.4589,0.2681824,0.07870904
-1227.7855,0.99996932,0.42015932,3,7,0,1227.7941,0.18549048,0.086262977
-1226.6201,0.99145027,0.42015932,2,7,0,1229.6175,0.22643889,0.072081283
-1228.4042,0.83948038,0.42015932,2,3,0,1228.9345,0.23791188,0.065900808
-1227.9461,0.99201458,0.42015932,3,7,0,1228.8438,0.21756312,0.084327591
-1227.0896,1,0.42015932,2,3,0,1228.0379,0.17780669,0.073048525
-1226.3542,0.90634456,0.42015932,1,3,0,1227.9397,0.22212337,0.076911435
-1226.473,0.99898791,0.42015932,3,7,0,1226.5635,0.14690926,0.07999917
-1226.5272,0.98014577,0.42015932,2,3,0,1226.6925,0.14961215,0.078717198
-1226.3775,0.92669397,0.42015932,2,7,0,1228.334,0.2141894,0.078194739
-1226.4157,0.99585803,0.42015932,2,7,0,1226.9289,0.19198565,0.080384425
-1227.413,0.76707935,0.42015932,2,3,0,1229.0676,0.12788038,0.076657217
-1227.5945,0.9782799,0.42015932,3,7,0,1227.7686,0.12904503,0.075915387
-1228.0679,0.99966673,0.42015932,3,7,0,1228.3731,0.30917895,0.074815623
-1226.66,0.99130253,0.42015932,3,7,0,1228.8803,0.26034315,0.07395135
-1226.8057,0.97636867,0.42015932,1,3,0,1227.2461,0.26298147,0.070643542
-1227.3543,0.88322503,0.42015932,2,5,0,1228.0491,0.19434648,0.07100723
-1226.4225,0.97943826,0.42015932,1,3,0,1227.5298,0.22839267,0.073601362
-1227.1392,0.87010718,0.42015932,1,3,0,1227.4498,0.19564248,0.071586204
-1228.5546,0.98557838,0.42015932,3,11,0,1230.1674,0.10362264,0.092159649
-1226.323,0.96031793,0.42015932,2,7,0,1229.7099,0.18242345,0.076850262
-1226.6228,0.89409572,0.42015932,1,3,0,1227.2438,0.21503394,0.079896829
-1226.5195,0.99317926,0.42015932,2,3,0,1226.7712,0.18775711,0.074786125
-1226.3063,0.96260034,0.42015932,1,3,0,1226.9348,0.20791836,0.077967787
-1226.274,0.99324325,0.42015932,2,7,0,1226.4481,0.20650965,0.0760617
-1226.5524,0.95859585,0.42015932,3,11,0,1226.9368,0.24064544,0.076548905
-1226.385,0.99334273,0.42015932,3,7,0,1226.6164,0.2305419,0.075988975
-1228.0883,0.96841792,0.42015932,2,7,0,1228.3903,0.31371614,0.064925509
-1229.013,0.82942424,0.42015932,2,3,0,1229.9654,0.36803058,0.067048729
-1227.2858,1,0.42015932,2,3,0,1229.0178,0.29820522,0.068990678
-1226.6282,0.9842475,0.42015932,2,3,0,1227.4317,0.25881623,0.072771991
-1227.6917,0.78834298,0.42015932,1,3,0,1228.4379,0.27811826,0.077624948
-1226.5363,0.99767525,0.42015932,3,11,0,1228.3477,0.22697868,0.078162414
-1226.4878,1,0.42015932,2,3,0,1226.5774,0.22965445,0.077454518
-1226.7103,0.98254493,0.42015932,3,7,0,1227.0102,0.14283202,0.084207665
-1226.3807,0.99790492,0.42015932,3,11,0,1227.1562,0.20336424,0.07474427
-1226.2821,0.99958539,0.42015932,2,7,0,1226.4039,0.20650452,0.077679015
-1227.5814,0.78696951,0.42015932,1,3,0,1228.0569,0.23937896,0.08141686
-1227.8608,0.98861175,0.42015932,2,7,0,1227.8824,0.14245663,0.073808424
-1226.5052,1,0.42015932,2,7,0,1228.3807,0.24765067,0.074093382
-1226.3822,0.9938112,0.42015932,2,7,0,1226.9236,0.16096975,0.078770688
-1228.2237,0.77546924,0.42015932,3,9,0,1230.2477,0.32593927,0.07271051
-1227.3425,1,0.42015932,2,3,0,1228.1991,0.28657634,0.067780938
-1227.1581,0.98743942,0.42015932,3,11,0,1227.6711,0.095282961,0.08536479
-1227.3214,0.98748981,0.42015932,2,3,0,1227.4096,0.11407395,0.087741124
-1227.9013,0.90313975,0.42015932,3,7,0,1229.0532,0.32854532,0.069474263
-1228.2912,0.9761785,0.42015932,3,7,0,1228.362,0.33659618,0.070862121
-1226.6815,1,0.42015932,3,7,0,1228.3412,0.20495474,0.081053821
-1226.2764,1,0.42015932,2,7,0,1226.777,0.20692807,0.075990132
-1227.3637,0.89323823,0.42015932,2,3,0,1227.4681,0.19320002,0.071057613
-1226.716,0.78546068,0.42015932,2,7,0,1231.8066,0.20167384,0.081475441
-1226.3543,0.99283975,0.42015932,2,7,0,1227.0144,0.22048325,0.077152929
-1226.3685,0.99933257,0.42015932,2,3,0,1226.3796,0.22214435,0.077128204
-1226.3036,0.98456096,0.42015932,3,7,0,1226.603,0.17004184,0.079105408
-1226.558,0.97027551,0.42015932,2,7,0,1227.1522,0.24218041,0.076370756
-1227.668,0.8912841,0.42015932,3,7,0,1227.7733,0.13578499,0.074992792
-1226.2582,1,0.42015932,2,3,0,1227.4805,0.18430825,0.078381703
-1229.174,0.76770103,0.42015932,2,7,0,1229.737,0.17689241,0.068202899
-1228.6768,0.99981392,0.42015932,3,11,0,1230.0894,0.039756404,0.085127133
-1227.7021,1,0.42015932,2,3,0,1228.6652,0.076981199,0.088744472
-1226.4447,0.92030913,0.42015932,2,5,0,1229.1109,0.21219007,0.078996352
-1226.4948,0.99668725,0.42015932,2,7,0,1226.5575,0.20735315,0.079789822
-1226.2637,0.97632266,0.42015932,2,7,0,1226.7378,0.18988562,0.077179784
-1228.6043,0.83140307,0.42015932,2,7,0,1230.7148,0.1260369,0.091505618
-1226.3105,0.99574994,0.42015932,2,7,0,1230.2193,0.1801278,0.077259547
