team,games_PY2,completion_pct_PY2,pass_ypa_PY2,pass_ypr_PY2,int_pct_PY2,rush_ypc_PY2,turnovers_pg_PY2,third_conv_rate_PY2,fourth_conv_rate_PY2,penalty_yds_pg_PY2,yards_per_penalty_PY2,kick_return_avg_PY2,punt_return_avg_PY2,total_yds_pg_PY2,pass_yds_pg_PY2,rush_yds_pg_PY2,first_downs_pg_PY2,off_ypp_PY2,def_interceptions_pg_PY2,off_plays_pg_PY2,off_ppg_PY2,def_ppg_PY2,def_yds_pg_PY2,def_plays_pg_PY2,def_third_conv_rate_PY2,def_fourth_conv_rate_PY2,def_ypp_PY2,fg_rate_PY2,fg_rate_allowed_PY2,fg_made_pg_PY2,fg_made_pg_allowed_PY2,xpts_pg_PY2,xpts_allowed_pg_PY2,kick_return_yds_avg_allowed_PY2,punt_return_yds_avg_allowed_PY2,st_ppg_PY2,st_ppg_allowed_PY2,oppdef_ppa_PY2,oppoff_ppa_PY2,off_ppa_PY2,off_success_rate_PY2,off_explosiveness_PY2,off_power_success_PY2,off_stuff_rate_PY2,off_line_yds_PY2,off_second_lvl_yds_PY2,off_open_field_yds_PY2,off_pts_per_opp_PY2,off_field_pos_avg_predicted_points_PY2,off_havoc_total_PY2,off_havoc_front_seven_PY2,off_havoc_db_PY2,off_standard_downs_ppa_PY2,off_standard_downs_success_rate_PY2,off_standard_downs_explosiveness_PY2,off_passing_downs_ppa_PY2,off_passing_downs_success_rate_PY2,off_passing_downs_explosiveness_PY2,off_rushing_plays_ppa_PY2,off_rushing_plays_success_rate_PY2,off_rushing_plays_explosiveness_PY2,off_passing_plays_ppa_PY2,off_passing_plays_success_rate_PY2,off_passing_plays_explosiveness_PY2,def_ppa_PY2,def_success_rate_PY2,def_explosiveness_PY2,def_power_success_PY2,def_stuff_rate_PY2,def_line_yds_PY2,def_second_lvl_yds_PY2,def_open_field_yds_PY2,def_pts_per_opp_PY2,def_field_pos_avg_predicted_points_PY2,def_havoc_total_PY2,def_havoc_front_seven_PY2,def_havoc_db_PY2,def_standard_downs_ppa_PY2,def_standard_downs_success_rate_PY2,def_standard_downs_explosiveness_PY2,def_passing_downs_ppa_PY2,def_passing_downs_success_rate_PY2,def_passing_downs_explosiveness_PY2,def_rushing_plays_ppa_PY2,def_rushing_plays_success_rate_PY2,def_rushing_plays_explosiveness_PY2,def_passing_plays_ppa_PY2,def_passing_plays_success_rate_PY2,def_passing_plays_explosiveness_PY2,recruit_pts_PY2,talent_PY2
Delaware,13,0.5782312925170068,7.46,12.9,0.034013605442176874,4.63,1.8461538461538463,0.433,0.438,46.69,9.950819672131148,23.78,15.22,413.2,253,160.2,22.53846153846154,6.03,1,68.53846153846153,26.307692307692307,17.53846153846154,349.3,64.53846153846153,0.339,0.455,5.41,0.7603160667251976,0.7666083916083916,0.6153846153846154,1.1538461538461537,3.4615384615384617,2.6923076923076925,18.5,9.65,5.76923076923077,6.615384615384615,0.24409564515041338,0.19813257067640505,0.13909976644369,0.4063712203336497,1.2373124295334859,0.7418713707756386,0.16846642720234317,3.0652295654296835,1.0586820834007222,1.1757173138634645,3.592359573846927,1.3317441860465116,0.16672093023255813,0.1024418604651163,0.06432558139534883,0.08475655820929973,0.46463982631616113,1.0111861961206474,0.250543633876989,0.2849022907894602,2.003976443534779,0.10949862626348637,0.4235165789022393,0.9444265235118234,0.22464061649486444,0.39433749002643603,1.5998946926355686,0.19176223181468816,0.4258856068957263,1.264273433449292,0.7416994986208781,0.165111612248425,3.141747962641919,1.1151238705466906,1.3555706449927662,3.8714660874400235,-1.3974186046511625,0.15586046511627907,0.09697674418604653,0.05888372093023257,0.1276893268696002,0.4810928967811668,1.0351473688338129,0.32978960531586177,0.30444248614303004,2.0549839288486367,0.14094867407748332,0.4390149178391469,0.9763562212683778,0.29370997188535714,0.41886885751114283,1.6008652491080302,11.052,99.19
Kennesaw State,9,0.514792899408284,7.36,14.29,0.01775147928994083,4.86,0.5555555555555556,0.321,0.467,63.33,9.6610169491525415,25.5,9.94,333.7,138.1,195.6,16.77777777777778,5.66,1.1111111111111112,59,20.666666666666668,12.666666666666666,308.2,65.77777777777777,0.37,0.667,4.69,0.7603160667251976,0.7666083916083916,0.6666666666666666,1.1111111111111112,3.4444444444444446,1.8888888888888888,19.05,6.44,5.444444444444445,5.222222222222222,0.24409564515041338,0.19813257067640505,0.10449721210160809,0.373134328358209,1.2299916351428202,0.6666666666666666,0.1235632183908046,3.2471264367816093,1.0086206896551724,0.6695402298850575,3.280701754385965,1.042,0.18,0.102,0.078,0.0734219600772897,0.444022770398482,1.0077783589088352,0.163618720465564,0.23826714801444043,2.0178387054269487,0.19115172298738947,0.4396551724137931,0.9588900801117587,0.07882364783731237,0.3303370786516854,1.512158559766986,0.24607156903298125,0.4557124518613607,1.2543414448131485,0.6938775510204082,0.13142857142857142,3.3368571428571427,1.1828571428571428,1.3257142857142856,3.9875,-1.719,0.164,0.103,0.062,0.16029278387096055,0.5129151291512916,1.035823699177106,0.4422407739182775,0.32489451476793246,2.043275643343276,0.1464860564065769,0.4342857142857143,1.014216900412772,0.3407605192026965,0.4765258215962441,1.4341391332311642,12.37,58.84
Missouri State,11,0.6587301587301587,8.74,13.27,0.0291005291005291,3.63,1.7272727272727273,0.437,0.75,57,9.5,18.13,10.55,400.8,300.3,100.5,20.181818181818183,6.46,0.9090909090909091,62.09090909090909,23.454545454545453,22.727272727272727,425.5,68.45454545454545,0.444,0.593,6.22,0.7603160667251976,0.7666083916083916,0.8181818181818182,1.3636363636363635,3.909090909090909,3.4545454545454546,18,4.08,6.363636363636363,7.545454545454545,0.24409564515041338,0.19813257067640505,0.029494453445514667,0.3692098092643052,1.1316301649093787,0.8235294117647058,0.15034965034965034,2.7482517482517483,0.8706293706293706,0.8881118881118881,2.5925925925925926,1.242,0.181,0.102,0.079,-0.013037804838090312,0.43037974683544306,0.8617356401425575,0.1070340320087022,0.25769230769230766,1.9533985686770137,0.07335768879854154,0.40559440559440557,0.8690809440565365,0.06751106550706416,0.35714285714285715,1.328118614063764,0.13401608921068825,0.3978779840848806,1.3405261244503102,0.7272727272727273,0.1597051597051597,3.0103194103194104,1.0368550368550369,1.4717444717444716,3.782608695652174,-1.637,0.144,0.096,0.048,0.028604132236574344,0.44715447154471544,1.0292072844024536,0.33196526032238305,0.3053435114503817,2.1966529345819157,0.13511412690825206,0.4250614250614251,1.070237924345167,0.17294038610861848,0.3724340175953079,1.7087139875856625,11.052,233.11
