team,games_PY1,completion_pct_PY1,pass_ypa_PY1,pass_ypr_PY1,int_pct_PY1,rush_ypc_PY1,turnovers_pg_PY1,third_conv_rate_PY1,fourth_conv_rate_PY1,penalty_yds_pg_PY1,yards_per_penalty_PY1,kick_return_avg_PY1,punt_return_avg_PY1,total_yds_pg_PY1,pass_yds_pg_PY1,rush_yds_pg_PY1,first_downs_pg_PY1,off_ypp_PY1,def_interceptions_pg_PY1,off_plays_pg_PY1,off_ppg_PY1,def_ppg_PY1,def_yds_pg_PY1,def_plays_pg_PY1,def_third_conv_rate_PY1,def_fourth_conv_rate_PY1,def_ypp_PY1,fg_rate_PY1,fg_rate_allowed_PY1,fg_made_pg_PY1,fg_made_pg_allowed_PY1,xpts_pg_PY1,xpts_allowed_pg_PY1,kick_return_yds_avg_allowed_PY1,punt_return_yds_avg_allowed_PY1,st_ppg_PY1,st_ppg_allowed_PY1,oppdef_ppa_PY1,oppoff_ppa_PY1,off_ppa_PY1,off_success_rate_PY1,off_explosiveness_PY1,off_power_success_PY1,off_stuff_rate_PY1,off_line_yds_PY1,off_second_lvl_yds_PY1,off_open_field_yds_PY1,off_pts_per_opp_PY1,off_field_pos_avg_predicted_points_PY1,off_havoc_total_PY1,off_havoc_front_seven_PY1,off_havoc_db_PY1,off_standard_downs_ppa_PY1,off_standard_downs_success_rate_PY1,off_standard_downs_explosiveness_PY1,off_passing_downs_ppa_PY1,off_passing_downs_success_rate_PY1,off_passing_downs_explosiveness_PY1,off_rushing_plays_ppa_PY1,off_rushing_plays_success_rate_PY1,off_rushing_plays_explosiveness_PY1,off_passing_plays_ppa_PY1,off_passing_plays_success_rate_PY1,off_passing_plays_explosiveness_PY1,def_ppa_PY1,def_success_rate_PY1,def_explosiveness_PY1,def_power_success_PY1,def_stuff_rate_PY1,def_line_yds_PY1,def_second_lvl_yds_PY1,def_open_field_yds_PY1,def_pts_per_opp_PY1,def_field_pos_avg_predicted_points_PY1,def_havoc_total_PY1,def_havoc_front_seven_PY1,def_havoc_db_PY1,def_standard_downs_ppa_PY1,def_standard_downs_success_rate_PY1,def_standard_downs_explosiveness_PY1,def_passing_downs_ppa_PY1,def_passing_downs_success_rate_PY1,def_passing_downs_explosiveness_PY1,def_rushing_plays_ppa_PY1,def_rushing_plays_success_rate_PY1,def_rushing_plays_explosiveness_PY1,def_passing_plays_ppa_PY1,def_passing_plays_success_rate_PY1,def_passing_plays_explosiveness_PY1,recruit_pts_PY1,talent_PY1
Delaware,11,0.6030534351145038,7.1,11.77,0.015267175572519083,5,1.0909090909090908,0.488,0.618,48.82,9.763636363636364,18.93,12,434.9,253.5,181.4,23.727272727272727,6.04,1.2727272727272727,72,29.454545454545453,17.09090909090909,319.6,60.54545454545455,0.413,0.533,5.28,0.767260579064588,0.7778958554729012,0.6363636363636364,0.5454545454545454,3.5454545454545454,2.272727272727273,18.05,15.13,5.454545454545455,3.909090909090909,0.23946185962200361,0.1711528290399693,0.128488391477483,0.40140013550410275,1.253741092325858,0.696638774536688,0.18461344838292215,2.9379022271748862,1.0615185367729878,1.1918287015196523,3.607843400587297,1.3081200000000004,0.17303999999999992,0.10942000000000002,0.06369999999999999,0.06577204926882413,0.4579566813505791,1.0270356297864383,0.25708365325257565,0.2846975377084117,2.0052533063660305,0.08731245152650478,0.4128054335049004,0.9635042330314526,0.17803028481523459,0.387912269396965,1.586248826983777,0.20607178383540053,0.43419722373846403,1.2688577871112354,0.7339436120878062,0.16721004757435037,3.1227532113837357,1.1368506547887365,1.3998395407644866,4.005711227056879,-1.3998599999999994,0.15159999999999998,0.09672000000000004,0.054940000000000024,0.1450115400637788,0.48588106380757085,1.0507915491496513,0.3425608689495591,0.31685513884376,2.0215829745419502,0.154344218938574,0.44147214026089393,1.007368901808891,0.2773358765759194,0.4270719711800266,1.580174216141325,36.17,23.914
Missouri State,12,0.6953125,9.57,13.76,0.015625,3.78,1.0833333333333333,0.436,0.462,50.42,8.768115942028986,23.63,5.43,424.8,306.2,118.6,21.583333333333332,6.71,1,63.333333333333336,27.666666666666668,23.833333333333332,391.7,67.58333333333333,0.436,0.667,5.8,0.767260579064588,0.7778958554729012,0.9166666666666666,0.9166666666666666,4.416666666666667,3.5833333333333335,15.73,5.08,7.666666666666667,6.333333333333334,0.23946185962200361,0.1711528290399693,0.06379003897790654,0.3880208333333333,1.2777041866304133,0.7837837837837838,0.19122257053291536,2.8454545454545457,1.0470219435736676,1.1630094043887147,3.263157894736842,1.14,0.167,0.102,0.065,0.03977458351084282,0.4590818363273453,1.0090240350987147,0.1088527475509362,0.2546816479400749,2.186475287399394,0.0477689597532168,0.438871473354232,0.9387764213273853,0.10371381016407295,0.35665914221218964,1.5780199280381597,0.2110495511336605,0.44730392156862747,1.2353903353969045,0.6571428571428571,0.1951219512195122,2.953436807095344,1.0354767184035476,1.5254988913525498,4.1923076923076925,-1.339,0.143,0.089,0.054,0.11352875176347159,0.47877758913412566,1.002935802901198,0.46408810104133125,0.3656387665198238,2.0251756144787025,0.10521878791710162,0.4190687361419069,0.9767905558385704,0.37043699137025643,0.48484848484848486,1.513091235036252,11.6552,23.914
