team,conference,CFB_Week,VoA_Output,VoA_Ranking,VoA_Rating
Florida State,ACC,3,62.38550160145374,44,6.139881751280998
Texas Tech,Big 12,3,60.35455909545193,45,6.03130808646479
Washington State,Pac-12,3,61.28530418024878,46,5.63043850441107
Marshall,Sun Belt,3,48.170479253461515,47,5.281572973186621
Coastal Carolina,Sun Belt,3,41.08864619290505,48,5.138793790173514
Syracuse,ACC,3,68.20546886822952,49,4.983923575208516
James Madison,Sun Belt,3,56.58782786229949,50,4.889618344039165
Appalachian State,Sun Belt,3,47.0019031487152,51,3.873730611449679
UAB,Conference USA,3,49.818775482314976,52,3.664385624609952
Houston,American Athletic,3,57.5266333128761,53,3.235812189485627
East Carolina,American Athletic,3,67.53317995772062,54,3.067541831754244
Nebraska,Big Ten,3,57.29675426000699,55,2.8142000793279895
Arizona State,Pac-12,3,44.16091792820295,56,2.6480322793384667
Air Force,Mountain West,3,47.62361830119468,57,2.6426012528349156
Rutgers,Big Ten,3,70.9448720996142,58,2.5728644523705944
Fresno State,Mountain West,3,54.730001279918085,59,2.197798793111738
Army,FBS Independents,3,50.23593675415107,60,1.887530705818947
Louisville,ACC,3,53.508251192288434,61,1.8484247505410931
Iowa,Big Ten,3,57.25583772972876,62,1.645839953449673
Indiana,Big Ten,3,71.35731072481877,63,1.4387914116379017
Louisiana,Sun Belt,3,52.24085568554008,64,1.1470062169838888
Missouri,SEC,3,70.13884854834336,65,0.6400340939945091
Notre Dame,FBS Independents,3,44.22939010930656,66,0.6176875216095525
Liberty,FBS Independents,3,45.677835281155986,67,0.4425336552642587
Tulsa,American Athletic,3,58.75903920485646,68,0.31452914845751057
Kansas,Big 12,3,83.70316793342248,69,0.28896475870698657
Illinois,Big Ten,3,68.38840728783023,70,0.1665247633311021
Memphis,American Athletic,3,62.10110139798248,71,-0.29977704886915313
Virginia,ACC,3,58.90432320538172,72,-0.3701966997484958
Duke,ACC,3,75.18419227248484,73,-0.39493221015313074
Vanderbilt,SEC,3,83.35488782821243,74,-0.412853850869769
BYU,FBS Independents,3,41.92824444645877,75,-0.5909325646561931
Virginia Tech,ACC,3,59.34294840996438,76,-0.660817665875477
Central Michigan,Mid-American,3,56.67599826802574,77,-1.2713549644146147
Stanford,Pac-12,3,72.30003413114893,78,-1.382403626666293
Boise State,Mountain West,3,60.91658065798683,79,-1.709370712024905
UT San Antonio,Conference USA,3,54.722212470858345,80,-2.14569801898054
South Carolina,SEC,3,74.13066524228772,81,-2.7144459174084954
Western Kentucky,Conference USA,3,58.99553489311694,82,-3.103332942388148
Toledo,Mid-American,3,48.77583460190463,83,-3.1565511638969923
UNLV,Mountain West,3,76.89530406224215,84,-3.320417784275337
Georgia State,Sun Belt,3,64.37015192121929,85,-3.904200135902959
South Alabama,Sun Belt,3,69.03627303414892,86,-4.274223258672547
Boston College,ACC,3,67.66373400734572,87,-4.294627593834628
California,Pac-12,3,66.70428945029788,88,-4.512379398157373
Northwestern,Big Ten,3,70.70264624036706,89,-4.629684560081933
Southern Mississippi,Sun Belt,3,72.1590226249836,90,-5.009160872101896
Georgia Southern,Sun Belt,3,67.6500209883224,91,-5.266435261834695
Florida Atlantic,Conference USA,3,59.83023211079288,92,-5.822936697454434
Wyoming,Mountain West,3,61.307742687446726,93,-6.158170049197299
San Diego State,Mountain West,3,59.85766085438617,94,-6.573382315467169
South Florida,American Athletic,3,79.43661694626398,95,-6.596317280923687
Kent State,Mid-American,3,56.79874785886044,96,-6.74489924939652
Middle Tennessee,Conference USA,3,72.93825175072742,97,-7.517590717876175
Arizona,Pac-12,3,82.79430581690998,98,-7.6458090775715
Troy,Sun Belt,3,68.84478367244678,99,-7.684532611920915
Ball State,Mid-American,3,65.21118648406502,100,-8.436098820744778
Miami (OH),Mid-American,3,64.25210301434325,101,-8.763770359104692
Old Dominion,Sun Belt,3,72.66147761680031,102,-9.5040733709447
Western Michigan,Mid-American,3,56.72673476557075,103,-9.987841416312456
Eastern Michigan,Mid-American,3,71.67763492923687,104,-10.179493042074
Nevada,Mountain West,3,58.00987034702119,105,-10.472979821242076
Arkansas State,Sun Belt,3,73.74167401614564,106,-10.773527384609729
San José State,Mountain West,3,63.85766085438617,107,-11.465985582115472
Texas State,Sun Belt,3,78.48471820599835,108,-11.688266698021613
Colorado,Pac-12,3,74.4817035255843,109,-11.80424062822873
Georgia Tech,ACC,3,75.72265381094637,110,-12.37211670320169
Navy,American Athletic,3,75.99635508047021,111,-12.40528048820719
Louisiana Tech,Conference USA,3,77.04790805187308,112,-12.558517721660326
Rice,Conference USA,3,70.40797351832153,113,-13.022793983645318
North Texas,Conference USA,3,66.24921738084198,114,-13.71710363220079
Temple,American Athletic,3,84.86869550600213,115,-13.785513133976576
Charlotte,Conference USA,3,79.26394733174214,116,-13.789899831320806
Buffalo,Mid-American,3,61.782381246749146,117,-13.911936384884603
Connecticut,FBS Independents,3,90.1148238245275,118,-14.387896107871171
New Mexico,Mountain West,3,79.77419113261858,119,-14.391232027340138
Louisiana Monroe,Sun Belt,3,91.19011918799508,120,-14.465091681340631
UTEP,Conference USA,3,69.63055944303511,121,-14.494651887573845
Northern Illinois,Mid-American,3,73.09007355444145,122,-14.553298616216702
Utah State,Mountain West,3,75.653078202995,123,-14.899914918254956
Bowling Green,Mid-American,3,83.19481987195373,124,-14.91203887829832
Ohio,Mid-American,3,66.20136651679825,125,-15.768489774751751
Hawai'i,Mountain West,3,67.37484579710303,126,-16.608203908902986
Colorado State,Mountain West,3,72.83638425864149,127,-18.15444368597623
Florida International,Conference USA,3,81.69438923026915,128,-20.868932738576227
Akron,Mid-American,3,92.45504900452327,129,-22.905134013583144
New Mexico State,FBS Independents,3,89.67128863631147,130,-24.075667274423235
UMass,FBS Independents,3,96.0526306985046,131,-25.60267650088552
